Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3453.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2024-12-04 Dispute money refund form for debit card;2024-12-30 14:01:21
Personal Data;False;riskjourneytool change3453.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2024-12-04 Dispute money refund form for debit card;2024-12-30 14:01:21
Contract;False;riskjourneytool change3453.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2024-12-04 Dispute money refund form for debit card;2024-12-30 14:01:21
Inform Supervisory Authority;False;riskjourneytool change3453.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2024-12-04 Dispute money refund form for debit card;2024-12-30 14:01:21
Finance;False;riskjourneytool change3453.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2024-12-04 Dispute money refund form for debit card;2024-12-30 14:01:21
General Risk Identification & Assessment;False;riskjourneytool change3453.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2024-12-04 Dispute money refund form for debit card;2024-12-30 14:01:21
IT;False;riskjourneytool change3453.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2024-12-04 Dispute money refund form for debit card;2024-12-30 14:01:21
Pricing;False;riskjourneytool change3453.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2024-12-04 Dispute money refund form for debit card;2024-12-30 14:01:21
Stakeholder Assessment;False;riskjourneytool change3453.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2024-12-04 Dispute money refund form for debit card;2024-12-30 14:01:21
Risk Summary & Approval;False;riskjourneytool change3453.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2024-12-04 Dispute money refund form for debit card;2024-12-30 14:01:21
Model Risk;False;riskjourneytool change3453.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2024-12-04 Dispute money refund form for debit card;2024-12-30 14:01:21
Third-Party Data Processing;False;riskjourneytool change3453.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2024-12-04 Dispute money refund form for debit card;2024-12-30 14:01:21
Communication to Customers;True;riskjourneytool change3453.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2024-12-04 Dispute money refund form for debit card;2024-12-30 14:01:21
End User Computing;False;riskjourneytool change3453.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2024-12-04 Dispute money refund form for debit card;2024-12-30 14:01:21
