Module Title;Applicable;File;Folder;File date
Customer Suitability;True;riskjourneytool review  (1).xlsm;Payments Reporting/Electronisch verantwoording (p+z)/2025-02-17 Initial Review product;2025-04-29 15:43:16
General Risk Identification;True;riskjourneytool review  (1).xlsm;Payments Reporting/Electronisch verantwoording (p+z)/2025-02-17 Initial Review product;2025-04-29 15:43:16
Stakeholder Assessment;False;riskjourneytool review  (1).xlsm;Payments Reporting/Electronisch verantwoording (p+z)/2025-02-17 Initial Review product;2025-04-29 15:43:16
(Management) Processes;True;riskjourneytool review  (1).xlsm;Payments Reporting/Electronisch verantwoording (p+z)/2025-02-17 Initial Review product;2025-04-29 15:43:16
ESG;True;riskjourneytool review  (1).xlsm;Payments Reporting/Electronisch verantwoording (p+z)/2025-02-17 Initial Review product;2025-04-29 15:43:16
Risk Summary & Approval;True;riskjourneytool review  (1).xlsm;Payments Reporting/Electronisch verantwoording (p+z)/2025-02-17 Initial Review product;2025-04-29 15:43:16
;;riskjourneytool review  (1).xlsm;Payments Reporting/Electronisch verantwoording (p+z)/2025-02-17 Initial Review product;2025-04-29 15:43:16
;;riskjourneytool review  (1).xlsm;Payments Reporting/Electronisch verantwoording (p+z)/2025-02-17 Initial Review product;2025-04-29 15:43:16
;Value Risk Journey;riskjourneytool review  (1).xlsm;Payments Reporting/Electronisch verantwoording (p+z)/2025-02-17 Initial Review product;2025-04-29 15:43:16
;2025-02-17 Initial Review product;riskjourneytool review  (1).xlsm;Payments Reporting/Electronisch verantwoording (p+z)/2025-02-17 Initial Review product;2025-04-29 15:43:16
;Payments Reporting;riskjourneytool review  (1).xlsm;Payments Reporting/Electronisch verantwoording (p+z)/2025-02-17 Initial Review product;2025-04-29 15:43:16
;Electronisch verantwoording (p+z);riskjourneytool review  (1).xlsm;Payments Reporting/Electronisch verantwoording (p+z)/2025-02-17 Initial Review product;2025-04-29 15:43:16
;False;riskjourneytool review  (1).xlsm;Payments Reporting/Electronisch verantwoording (p+z)/2025-02-17 Initial Review product;2025-04-29 15:43:16
;Tribe Payments;riskjourneytool review  (1).xlsm;Payments Reporting/Electronisch verantwoording (p+z)/2025-02-17 Initial Review product;2025-04-29 15:43:16
