Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3802.xlsm;Private Banking _ Wealth/Salespitches/2025-03-31 Salespitch MSP;2025-03-31 17:32:02
Personal Data;False;riskjourneytool change3802.xlsm;Private Banking _ Wealth/Salespitches/2025-03-31 Salespitch MSP;2025-03-31 17:32:02
Contract;False;riskjourneytool change3802.xlsm;Private Banking _ Wealth/Salespitches/2025-03-31 Salespitch MSP;2025-03-31 17:32:02
Inform Supervisory Authority;False;riskjourneytool change3802.xlsm;Private Banking _ Wealth/Salespitches/2025-03-31 Salespitch MSP;2025-03-31 17:32:02
Finance;False;riskjourneytool change3802.xlsm;Private Banking _ Wealth/Salespitches/2025-03-31 Salespitch MSP;2025-03-31 17:32:02
General Risk Identification & Assessment;False;riskjourneytool change3802.xlsm;Private Banking _ Wealth/Salespitches/2025-03-31 Salespitch MSP;2025-03-31 17:32:02
IT;False;riskjourneytool change3802.xlsm;Private Banking _ Wealth/Salespitches/2025-03-31 Salespitch MSP;2025-03-31 17:32:02
Pricing;False;riskjourneytool change3802.xlsm;Private Banking _ Wealth/Salespitches/2025-03-31 Salespitch MSP;2025-03-31 17:32:02
Stakeholder Assessment;False;riskjourneytool change3802.xlsm;Private Banking _ Wealth/Salespitches/2025-03-31 Salespitch MSP;2025-03-31 17:32:02
Risk Summary & Approval;False;riskjourneytool change3802.xlsm;Private Banking _ Wealth/Salespitches/2025-03-31 Salespitch MSP;2025-03-31 17:32:02
Model Risk;False;riskjourneytool change3802.xlsm;Private Banking _ Wealth/Salespitches/2025-03-31 Salespitch MSP;2025-03-31 17:32:02
Third-Party Data Processing;False;riskjourneytool change3802.xlsm;Private Banking _ Wealth/Salespitches/2025-03-31 Salespitch MSP;2025-03-31 17:32:02
Communication to Customers;True;riskjourneytool change3802.xlsm;Private Banking _ Wealth/Salespitches/2025-03-31 Salespitch MSP;2025-03-31 17:32:02
End User Computing;False;riskjourneytool change3802.xlsm;Private Banking _ Wealth/Salespitches/2025-03-31 Salespitch MSP;2025-03-31 17:32:02
