Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3823.xlsm;Current accounts/Z_Other/2025-04-01 Placing automatic holds in seizure process;2025-04-09 10:33:47
Personal Data;False;riskjourneytool change3823.xlsm;Current accounts/Z_Other/2025-04-01 Placing automatic holds in seizure process;2025-04-09 10:33:47
Contract;False;riskjourneytool change3823.xlsm;Current accounts/Z_Other/2025-04-01 Placing automatic holds in seizure process;2025-04-09 10:33:47
Inform Supervisory Authority;False;riskjourneytool change3823.xlsm;Current accounts/Z_Other/2025-04-01 Placing automatic holds in seizure process;2025-04-09 10:33:47
Finance;False;riskjourneytool change3823.xlsm;Current accounts/Z_Other/2025-04-01 Placing automatic holds in seizure process;2025-04-09 10:33:47
General Risk Identification & Assessment;False;riskjourneytool change3823.xlsm;Current accounts/Z_Other/2025-04-01 Placing automatic holds in seizure process;2025-04-09 10:33:47
IT;False;riskjourneytool change3823.xlsm;Current accounts/Z_Other/2025-04-01 Placing automatic holds in seizure process;2025-04-09 10:33:47
Pricing;False;riskjourneytool change3823.xlsm;Current accounts/Z_Other/2025-04-01 Placing automatic holds in seizure process;2025-04-09 10:33:47
Stakeholder Assessment;False;riskjourneytool change3823.xlsm;Current accounts/Z_Other/2025-04-01 Placing automatic holds in seizure process;2025-04-09 10:33:47
Risk Summary & Approval;False;riskjourneytool change3823.xlsm;Current accounts/Z_Other/2025-04-01 Placing automatic holds in seizure process;2025-04-09 10:33:47
Model Risk;False;riskjourneytool change3823.xlsm;Current accounts/Z_Other/2025-04-01 Placing automatic holds in seizure process;2025-04-09 10:33:47
Third-Party Data Processing;False;riskjourneytool change3823.xlsm;Current accounts/Z_Other/2025-04-01 Placing automatic holds in seizure process;2025-04-09 10:33:47
Communication to Customers;False;riskjourneytool change3823.xlsm;Current accounts/Z_Other/2025-04-01 Placing automatic holds in seizure process;2025-04-09 10:33:47
End User Computing;False;riskjourneytool change3823.xlsm;Current accounts/Z_Other/2025-04-01 Placing automatic holds in seizure process;2025-04-09 10:33:47
