Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change.xlsm;Lenen zakelijk/Z_Other/2022-08-18 Business Intermediary Portal Feature MultiFactor Authentication;2024-04-30 16:55:40
Personal Data;False;riskjourneytool change.xlsm;Lenen zakelijk/Z_Other/2022-08-18 Business Intermediary Portal Feature MultiFactor Authentication;2024-04-30 16:55:40
Contract;False;riskjourneytool change.xlsm;Lenen zakelijk/Z_Other/2022-08-18 Business Intermediary Portal Feature MultiFactor Authentication;2024-04-30 16:55:40
Inform Supervisory Authority;False;riskjourneytool change.xlsm;Lenen zakelijk/Z_Other/2022-08-18 Business Intermediary Portal Feature MultiFactor Authentication;2024-04-30 16:55:40
Finance;False;riskjourneytool change.xlsm;Lenen zakelijk/Z_Other/2022-08-18 Business Intermediary Portal Feature MultiFactor Authentication;2024-04-30 16:55:40
General Risk Identification & Assessment;False;riskjourneytool change.xlsm;Lenen zakelijk/Z_Other/2022-08-18 Business Intermediary Portal Feature MultiFactor Authentication;2024-04-30 16:55:40
IT;True;riskjourneytool change.xlsm;Lenen zakelijk/Z_Other/2022-08-18 Business Intermediary Portal Feature MultiFactor Authentication;2024-04-30 16:55:40
Pricing;False;riskjourneytool change.xlsm;Lenen zakelijk/Z_Other/2022-08-18 Business Intermediary Portal Feature MultiFactor Authentication;2024-04-30 16:55:40
Stakeholder Assessment;False;riskjourneytool change.xlsm;Lenen zakelijk/Z_Other/2022-08-18 Business Intermediary Portal Feature MultiFactor Authentication;2024-04-30 16:55:40
Risk Summary & Approval;False;riskjourneytool change.xlsm;Lenen zakelijk/Z_Other/2022-08-18 Business Intermediary Portal Feature MultiFactor Authentication;2024-04-30 16:55:40
Model Risk;False;riskjourneytool change.xlsm;Lenen zakelijk/Z_Other/2022-08-18 Business Intermediary Portal Feature MultiFactor Authentication;2024-04-30 16:55:40
Third-Party Data Processing;False;riskjourneytool change.xlsm;Lenen zakelijk/Z_Other/2022-08-18 Business Intermediary Portal Feature MultiFactor Authentication;2024-04-30 16:55:40
Communication to Customers;False;riskjourneytool change.xlsm;Lenen zakelijk/Z_Other/2022-08-18 Business Intermediary Portal Feature MultiFactor Authentication;2024-04-30 16:55:40
End User Computing;False;riskjourneytool change.xlsm;Lenen zakelijk/Z_Other/2022-08-18 Business Intermediary Portal Feature MultiFactor Authentication;2024-04-30 16:55:40
