Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3576.xlsm;Customer Data/Process change/2025-01-23 BSN module for private individuals  5456611;2025-04-03 13:41:35
Personal Data;True;riskjourneytool change3576.xlsm;Customer Data/Process change/2025-01-23 BSN module for private individuals  5456611;2025-04-03 13:41:35
Contract;False;riskjourneytool change3576.xlsm;Customer Data/Process change/2025-01-23 BSN module for private individuals  5456611;2025-04-03 13:41:35
Inform Supervisory Authority;False;riskjourneytool change3576.xlsm;Customer Data/Process change/2025-01-23 BSN module for private individuals  5456611;2025-04-03 13:41:35
Finance;False;riskjourneytool change3576.xlsm;Customer Data/Process change/2025-01-23 BSN module for private individuals  5456611;2025-04-03 13:41:35
General Risk Identification & Assessment;False;riskjourneytool change3576.xlsm;Customer Data/Process change/2025-01-23 BSN module for private individuals  5456611;2025-04-03 13:41:35
IT;True;riskjourneytool change3576.xlsm;Customer Data/Process change/2025-01-23 BSN module for private individuals  5456611;2025-04-03 13:41:35
Pricing;False;riskjourneytool change3576.xlsm;Customer Data/Process change/2025-01-23 BSN module for private individuals  5456611;2025-04-03 13:41:35
Stakeholder Assessment;False;riskjourneytool change3576.xlsm;Customer Data/Process change/2025-01-23 BSN module for private individuals  5456611;2025-04-03 13:41:35
Risk Summary & Approval;False;riskjourneytool change3576.xlsm;Customer Data/Process change/2025-01-23 BSN module for private individuals  5456611;2025-04-03 13:41:35
Model Risk;False;riskjourneytool change3576.xlsm;Customer Data/Process change/2025-01-23 BSN module for private individuals  5456611;2025-04-03 13:41:35
Third-Party Data Processing;False;riskjourneytool change3576.xlsm;Customer Data/Process change/2025-01-23 BSN module for private individuals  5456611;2025-04-03 13:41:35
Communication to Customers;False;riskjourneytool change3576.xlsm;Customer Data/Process change/2025-01-23 BSN module for private individuals  5456611;2025-04-03 13:41:35
End User Computing;False;riskjourneytool change3576.xlsm;Customer Data/Process change/2025-01-23 BSN module for private individuals  5456611;2025-04-03 13:41:35
