Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3452.xlsm;Private Banking _ Wealth/Z_Other/2024-12-04 Extra detailed reporting (Factset Publisher);2025-02-20 14:52:20
Personal Data;False;riskjourneytool change3452.xlsm;Private Banking _ Wealth/Z_Other/2024-12-04 Extra detailed reporting (Factset Publisher);2025-02-20 14:52:20
Contract;False;riskjourneytool change3452.xlsm;Private Banking _ Wealth/Z_Other/2024-12-04 Extra detailed reporting (Factset Publisher);2025-02-20 14:52:20
Inform Supervisory Authority;False;riskjourneytool change3452.xlsm;Private Banking _ Wealth/Z_Other/2024-12-04 Extra detailed reporting (Factset Publisher);2025-02-20 14:52:20
Finance;False;riskjourneytool change3452.xlsm;Private Banking _ Wealth/Z_Other/2024-12-04 Extra detailed reporting (Factset Publisher);2025-02-20 14:52:20
General Risk Identification & Assessment;False;riskjourneytool change3452.xlsm;Private Banking _ Wealth/Z_Other/2024-12-04 Extra detailed reporting (Factset Publisher);2025-02-20 14:52:20
IT;False;riskjourneytool change3452.xlsm;Private Banking _ Wealth/Z_Other/2024-12-04 Extra detailed reporting (Factset Publisher);2025-02-20 14:52:20
Pricing;False;riskjourneytool change3452.xlsm;Private Banking _ Wealth/Z_Other/2024-12-04 Extra detailed reporting (Factset Publisher);2025-02-20 14:52:20
Stakeholder Assessment;False;riskjourneytool change3452.xlsm;Private Banking _ Wealth/Z_Other/2024-12-04 Extra detailed reporting (Factset Publisher);2025-02-20 14:52:20
Risk Summary & Approval;False;riskjourneytool change3452.xlsm;Private Banking _ Wealth/Z_Other/2024-12-04 Extra detailed reporting (Factset Publisher);2025-02-20 14:52:20
Model Risk;False;riskjourneytool change3452.xlsm;Private Banking _ Wealth/Z_Other/2024-12-04 Extra detailed reporting (Factset Publisher);2025-02-20 14:52:20
Third-Party Data Processing;False;riskjourneytool change3452.xlsm;Private Banking _ Wealth/Z_Other/2024-12-04 Extra detailed reporting (Factset Publisher);2025-02-20 14:52:20
Communication to Customers;True;riskjourneytool change3452.xlsm;Private Banking _ Wealth/Z_Other/2024-12-04 Extra detailed reporting (Factset Publisher);2025-02-20 14:52:20
End User Computing;False;riskjourneytool change3452.xlsm;Private Banking _ Wealth/Z_Other/2024-12-04 Extra detailed reporting (Factset Publisher);2025-02-20 14:52:20
