Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool review3835 .xlsm;Hypotheken/Review multiple products/2025-04-03 Intermediate Review multiple products;2025-04-03 11:32:18
General Risk Identification;False;riskjourneytool review3835 .xlsm;Hypotheken/Review multiple products/2025-04-03 Intermediate Review multiple products;2025-04-03 11:32:18
Stakeholder Assessment;False;riskjourneytool review3835 .xlsm;Hypotheken/Review multiple products/2025-04-03 Intermediate Review multiple products;2025-04-03 11:32:18
(Management) Processes;False;riskjourneytool review3835 .xlsm;Hypotheken/Review multiple products/2025-04-03 Intermediate Review multiple products;2025-04-03 11:32:18
ESG;False;riskjourneytool review3835 .xlsm;Hypotheken/Review multiple products/2025-04-03 Intermediate Review multiple products;2025-04-03 11:32:18
Risk Summary & Approval;False;riskjourneytool review3835 .xlsm;Hypotheken/Review multiple products/2025-04-03 Intermediate Review multiple products;2025-04-03 11:32:18
;;riskjourneytool review3835 .xlsm;Hypotheken/Review multiple products/2025-04-03 Intermediate Review multiple products;2025-04-03 11:32:18
;;riskjourneytool review3835 .xlsm;Hypotheken/Review multiple products/2025-04-03 Intermediate Review multiple products;2025-04-03 11:32:18
;Value Risk Journey;riskjourneytool review3835 .xlsm;Hypotheken/Review multiple products/2025-04-03 Intermediate Review multiple products;2025-04-03 11:32:18
;2025-04-03 Intermediate Review multiple products;riskjourneytool review3835 .xlsm;Hypotheken/Review multiple products/2025-04-03 Intermediate Review multiple products;2025-04-03 11:32:18
;Hypotheken;riskjourneytool review3835 .xlsm;Hypotheken/Review multiple products/2025-04-03 Intermediate Review multiple products;2025-04-03 11:32:18
;Multiple products;riskjourneytool review3835 .xlsm;Hypotheken/Review multiple products/2025-04-03 Intermediate Review multiple products;2025-04-03 11:32:18
;"Belegger extra lenen; Fondsenmix extra lenen";riskjourneytool review3835 .xlsm;Hypotheken/Review multiple products/2025-04-03 Intermediate Review multiple products;2025-04-03 11:32:18
;Tribe Mortgages;riskjourneytool review3835 .xlsm;Hypotheken/Review multiple products/2025-04-03 Intermediate Review multiple products;2025-04-03 11:32:18
