Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3451.xlsm;Hypotheken/Adviesteam Wonen/2024-12-03 expat flyer wonen;2025-04-07 15:38:35
Personal Data;False;riskjourneytool change3451.xlsm;Hypotheken/Adviesteam Wonen/2024-12-03 expat flyer wonen;2025-04-07 15:38:35
Contract;False;riskjourneytool change3451.xlsm;Hypotheken/Adviesteam Wonen/2024-12-03 expat flyer wonen;2025-04-07 15:38:35
Inform Supervisory Authority;False;riskjourneytool change3451.xlsm;Hypotheken/Adviesteam Wonen/2024-12-03 expat flyer wonen;2025-04-07 15:38:35
Finance;False;riskjourneytool change3451.xlsm;Hypotheken/Adviesteam Wonen/2024-12-03 expat flyer wonen;2025-04-07 15:38:35
General Risk Identification & Assessment;False;riskjourneytool change3451.xlsm;Hypotheken/Adviesteam Wonen/2024-12-03 expat flyer wonen;2025-04-07 15:38:35
IT;False;riskjourneytool change3451.xlsm;Hypotheken/Adviesteam Wonen/2024-12-03 expat flyer wonen;2025-04-07 15:38:35
Pricing;False;riskjourneytool change3451.xlsm;Hypotheken/Adviesteam Wonen/2024-12-03 expat flyer wonen;2025-04-07 15:38:35
Stakeholder Assessment;False;riskjourneytool change3451.xlsm;Hypotheken/Adviesteam Wonen/2024-12-03 expat flyer wonen;2025-04-07 15:38:35
Risk Summary & Approval;False;riskjourneytool change3451.xlsm;Hypotheken/Adviesteam Wonen/2024-12-03 expat flyer wonen;2025-04-07 15:38:35
Model Risk;False;riskjourneytool change3451.xlsm;Hypotheken/Adviesteam Wonen/2024-12-03 expat flyer wonen;2025-04-07 15:38:35
Third-Party Data Processing;False;riskjourneytool change3451.xlsm;Hypotheken/Adviesteam Wonen/2024-12-03 expat flyer wonen;2025-04-07 15:38:35
Communication to Customers;True;riskjourneytool change3451.xlsm;Hypotheken/Adviesteam Wonen/2024-12-03 expat flyer wonen;2025-04-07 15:38:35
End User Computing;False;riskjourneytool change3451.xlsm;Hypotheken/Adviesteam Wonen/2024-12-03 expat flyer wonen;2025-04-07 15:38:35
