Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3603.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-03 PDPM pilot;2025-04-29 15:38:29
Personal Data;False;riskjourneytool change3603.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-03 PDPM pilot;2025-04-29 15:38:29
Contract;False;riskjourneytool change3603.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-03 PDPM pilot;2025-04-29 15:38:29
Inform Supervisory Authority;False;riskjourneytool change3603.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-03 PDPM pilot;2025-04-29 15:38:29
Finance;False;riskjourneytool change3603.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-03 PDPM pilot;2025-04-29 15:38:29
General Risk Identification & Assessment;False;riskjourneytool change3603.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-03 PDPM pilot;2025-04-29 15:38:29
IT;False;riskjourneytool change3603.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-03 PDPM pilot;2025-04-29 15:38:29
Pricing;False;riskjourneytool change3603.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-03 PDPM pilot;2025-04-29 15:38:29
Stakeholder Assessment;True;riskjourneytool change3603.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-03 PDPM pilot;2025-04-29 15:38:29
Risk Summary & Approval;False;riskjourneytool change3603.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-03 PDPM pilot;2025-04-29 15:38:29
Model Risk;False;riskjourneytool change3603.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-03 PDPM pilot;2025-04-29 15:38:29
Third-Party Data Processing;False;riskjourneytool change3603.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-03 PDPM pilot;2025-04-29 15:38:29
Communication to Customers;False;riskjourneytool change3603.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-03 PDPM pilot;2025-04-29 15:38:29
End User Computing;False;riskjourneytool change3603.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-03 PDPM pilot;2025-04-29 15:38:29
