Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3609.xlsm;KYC/Process change/2025-02-04 Data actualisation  AAAI;2025-04-16 16:22:33
Personal Data;True;riskjourneytool change3609.xlsm;KYC/Process change/2025-02-04 Data actualisation  AAAI;2025-04-16 16:22:33
Contract;False;riskjourneytool change3609.xlsm;KYC/Process change/2025-02-04 Data actualisation  AAAI;2025-04-16 16:22:33
Inform Supervisory Authority;False;riskjourneytool change3609.xlsm;KYC/Process change/2025-02-04 Data actualisation  AAAI;2025-04-16 16:22:33
Finance;False;riskjourneytool change3609.xlsm;KYC/Process change/2025-02-04 Data actualisation  AAAI;2025-04-16 16:22:33
General Risk Identification & Assessment;True;riskjourneytool change3609.xlsm;KYC/Process change/2025-02-04 Data actualisation  AAAI;2025-04-16 16:22:33
IT;False;riskjourneytool change3609.xlsm;KYC/Process change/2025-02-04 Data actualisation  AAAI;2025-04-16 16:22:33
Pricing;False;riskjourneytool change3609.xlsm;KYC/Process change/2025-02-04 Data actualisation  AAAI;2025-04-16 16:22:33
Stakeholder Assessment;False;riskjourneytool change3609.xlsm;KYC/Process change/2025-02-04 Data actualisation  AAAI;2025-04-16 16:22:33
Risk Summary & Approval;False;riskjourneytool change3609.xlsm;KYC/Process change/2025-02-04 Data actualisation  AAAI;2025-04-16 16:22:33
Model Risk;True;riskjourneytool change3609.xlsm;KYC/Process change/2025-02-04 Data actualisation  AAAI;2025-04-16 16:22:33
Third-Party Data Processing;False;riskjourneytool change3609.xlsm;KYC/Process change/2025-02-04 Data actualisation  AAAI;2025-04-16 16:22:33
Communication to Customers;False;riskjourneytool change3609.xlsm;KYC/Process change/2025-02-04 Data actualisation  AAAI;2025-04-16 16:22:33
End User Computing;False;riskjourneytool change3609.xlsm;KYC/Process change/2025-02-04 Data actualisation  AAAI;2025-04-16 16:22:33
