Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3372.xlsm;Beyond Banking/ING Punten/2024-11-14 ING Points for Charity;2025-02-25 09:14:55
Personal Data;False;riskjourneytool change3372.xlsm;Beyond Banking/ING Punten/2024-11-14 ING Points for Charity;2025-02-25 09:14:55
Contract;False;riskjourneytool change3372.xlsm;Beyond Banking/ING Punten/2024-11-14 ING Points for Charity;2025-02-25 09:14:55
Inform Supervisory Authority;False;riskjourneytool change3372.xlsm;Beyond Banking/ING Punten/2024-11-14 ING Points for Charity;2025-02-25 09:14:55
Finance;False;riskjourneytool change3372.xlsm;Beyond Banking/ING Punten/2024-11-14 ING Points for Charity;2025-02-25 09:14:55
General Risk Identification & Assessment;False;riskjourneytool change3372.xlsm;Beyond Banking/ING Punten/2024-11-14 ING Points for Charity;2025-02-25 09:14:55
IT;False;riskjourneytool change3372.xlsm;Beyond Banking/ING Punten/2024-11-14 ING Points for Charity;2025-02-25 09:14:55
Pricing;False;riskjourneytool change3372.xlsm;Beyond Banking/ING Punten/2024-11-14 ING Points for Charity;2025-02-25 09:14:55
Stakeholder Assessment;False;riskjourneytool change3372.xlsm;Beyond Banking/ING Punten/2024-11-14 ING Points for Charity;2025-02-25 09:14:55
Risk Summary & Approval;False;riskjourneytool change3372.xlsm;Beyond Banking/ING Punten/2024-11-14 ING Points for Charity;2025-02-25 09:14:55
Model Risk;False;riskjourneytool change3372.xlsm;Beyond Banking/ING Punten/2024-11-14 ING Points for Charity;2025-02-25 09:14:55
Third-Party Data Processing;False;riskjourneytool change3372.xlsm;Beyond Banking/ING Punten/2024-11-14 ING Points for Charity;2025-02-25 09:14:55
Communication to Customers;True;riskjourneytool change3372.xlsm;Beyond Banking/ING Punten/2024-11-14 ING Points for Charity;2025-02-25 09:14:55
End User Computing;False;riskjourneytool change3372.xlsm;Beyond Banking/ING Punten/2024-11-14 ING Points for Charity;2025-02-25 09:14:55
