Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3417.xlsm;Lenen zakelijk/Z_Other/2024-11-22 CheckAHead for Fraud MIA;2025-02-27 09:04:21
Personal Data;True;riskjourneytool change3417.xlsm;Lenen zakelijk/Z_Other/2024-11-22 CheckAHead for Fraud MIA;2025-02-27 09:04:21
Contract;False;riskjourneytool change3417.xlsm;Lenen zakelijk/Z_Other/2024-11-22 CheckAHead for Fraud MIA;2025-02-27 09:04:21
Inform Supervisory Authority;False;riskjourneytool change3417.xlsm;Lenen zakelijk/Z_Other/2024-11-22 CheckAHead for Fraud MIA;2025-02-27 09:04:21
Finance;False;riskjourneytool change3417.xlsm;Lenen zakelijk/Z_Other/2024-11-22 CheckAHead for Fraud MIA;2025-02-27 09:04:21
General Risk Identification & Assessment;False;riskjourneytool change3417.xlsm;Lenen zakelijk/Z_Other/2024-11-22 CheckAHead for Fraud MIA;2025-02-27 09:04:21
IT;False;riskjourneytool change3417.xlsm;Lenen zakelijk/Z_Other/2024-11-22 CheckAHead for Fraud MIA;2025-02-27 09:04:21
Pricing;False;riskjourneytool change3417.xlsm;Lenen zakelijk/Z_Other/2024-11-22 CheckAHead for Fraud MIA;2025-02-27 09:04:21
Stakeholder Assessment;True;riskjourneytool change3417.xlsm;Lenen zakelijk/Z_Other/2024-11-22 CheckAHead for Fraud MIA;2025-02-27 09:04:21
Risk Summary & Approval;False;riskjourneytool change3417.xlsm;Lenen zakelijk/Z_Other/2024-11-22 CheckAHead for Fraud MIA;2025-02-27 09:04:21
Model Risk;False;riskjourneytool change3417.xlsm;Lenen zakelijk/Z_Other/2024-11-22 CheckAHead for Fraud MIA;2025-02-27 09:04:21
Third-Party Data Processing;False;riskjourneytool change3417.xlsm;Lenen zakelijk/Z_Other/2024-11-22 CheckAHead for Fraud MIA;2025-02-27 09:04:21
Communication to Customers;True;riskjourneytool change3417.xlsm;Lenen zakelijk/Z_Other/2024-11-22 CheckAHead for Fraud MIA;2025-02-27 09:04:21
End User Computing;False;riskjourneytool change3417.xlsm;Lenen zakelijk/Z_Other/2024-11-22 CheckAHead for Fraud MIA;2025-02-27 09:04:21
