Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3693.xlsm;Collections/Communication/2025-02-27 Communication Financial Fit Loan Remittance;2025-04-23 16:36:25
Personal Data;False;riskjourneytool change3693.xlsm;Collections/Communication/2025-02-27 Communication Financial Fit Loan Remittance;2025-04-23 16:36:25
Contract;False;riskjourneytool change3693.xlsm;Collections/Communication/2025-02-27 Communication Financial Fit Loan Remittance;2025-04-23 16:36:25
Inform Supervisory Authority;False;riskjourneytool change3693.xlsm;Collections/Communication/2025-02-27 Communication Financial Fit Loan Remittance;2025-04-23 16:36:25
Finance;False;riskjourneytool change3693.xlsm;Collections/Communication/2025-02-27 Communication Financial Fit Loan Remittance;2025-04-23 16:36:25
General Risk Identification & Assessment;False;riskjourneytool change3693.xlsm;Collections/Communication/2025-02-27 Communication Financial Fit Loan Remittance;2025-04-23 16:36:25
IT;False;riskjourneytool change3693.xlsm;Collections/Communication/2025-02-27 Communication Financial Fit Loan Remittance;2025-04-23 16:36:25
Pricing;False;riskjourneytool change3693.xlsm;Collections/Communication/2025-02-27 Communication Financial Fit Loan Remittance;2025-04-23 16:36:25
Stakeholder Assessment;False;riskjourneytool change3693.xlsm;Collections/Communication/2025-02-27 Communication Financial Fit Loan Remittance;2025-04-23 16:36:25
Risk Summary & Approval;False;riskjourneytool change3693.xlsm;Collections/Communication/2025-02-27 Communication Financial Fit Loan Remittance;2025-04-23 16:36:25
Model Risk;False;riskjourneytool change3693.xlsm;Collections/Communication/2025-02-27 Communication Financial Fit Loan Remittance;2025-04-23 16:36:25
Third-Party Data Processing;False;riskjourneytool change3693.xlsm;Collections/Communication/2025-02-27 Communication Financial Fit Loan Remittance;2025-04-23 16:36:25
Communication to Customers;True;riskjourneytool change3693.xlsm;Collections/Communication/2025-02-27 Communication Financial Fit Loan Remittance;2025-04-23 16:36:25
End User Computing;False;riskjourneytool change3693.xlsm;Collections/Communication/2025-02-27 Communication Financial Fit Loan Remittance;2025-04-23 16:36:25
