Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3572.xlsm;Datamanagement/Process change/2025-01-22 Data Consumption app;2025-04-17 18:47:29
Personal Data;False;riskjourneytool change3572.xlsm;Datamanagement/Process change/2025-01-22 Data Consumption app;2025-04-17 18:47:29
Contract;False;riskjourneytool change3572.xlsm;Datamanagement/Process change/2025-01-22 Data Consumption app;2025-04-17 18:47:29
Inform Supervisory Authority;False;riskjourneytool change3572.xlsm;Datamanagement/Process change/2025-01-22 Data Consumption app;2025-04-17 18:47:29
Finance;False;riskjourneytool change3572.xlsm;Datamanagement/Process change/2025-01-22 Data Consumption app;2025-04-17 18:47:29
General Risk Identification & Assessment;False;riskjourneytool change3572.xlsm;Datamanagement/Process change/2025-01-22 Data Consumption app;2025-04-17 18:47:29
IT;False;riskjourneytool change3572.xlsm;Datamanagement/Process change/2025-01-22 Data Consumption app;2025-04-17 18:47:29
Pricing;False;riskjourneytool change3572.xlsm;Datamanagement/Process change/2025-01-22 Data Consumption app;2025-04-17 18:47:29
Stakeholder Assessment;False;riskjourneytool change3572.xlsm;Datamanagement/Process change/2025-01-22 Data Consumption app;2025-04-17 18:47:29
Risk Summary & Approval;False;riskjourneytool change3572.xlsm;Datamanagement/Process change/2025-01-22 Data Consumption app;2025-04-17 18:47:29
Model Risk;False;riskjourneytool change3572.xlsm;Datamanagement/Process change/2025-01-22 Data Consumption app;2025-04-17 18:47:29
Third-Party Data Processing;False;riskjourneytool change3572.xlsm;Datamanagement/Process change/2025-01-22 Data Consumption app;2025-04-17 18:47:29
Communication to Customers;False;riskjourneytool change3572.xlsm;Datamanagement/Process change/2025-01-22 Data Consumption app;2025-04-17 18:47:29
End User Computing;True;riskjourneytool change3572.xlsm;Datamanagement/Process change/2025-01-22 Data Consumption app;2025-04-17 18:47:29
