Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3710.xlsm;Sparen/Z_Other/2025-03-05 DGS wijzigingen april 2025;2025-04-02 10:59:47
Personal Data;False;riskjourneytool change3710.xlsm;Sparen/Z_Other/2025-03-05 DGS wijzigingen april 2025;2025-04-02 10:59:47
Contract;False;riskjourneytool change3710.xlsm;Sparen/Z_Other/2025-03-05 DGS wijzigingen april 2025;2025-04-02 10:59:47
Inform Supervisory Authority;False;riskjourneytool change3710.xlsm;Sparen/Z_Other/2025-03-05 DGS wijzigingen april 2025;2025-04-02 10:59:47
Finance;False;riskjourneytool change3710.xlsm;Sparen/Z_Other/2025-03-05 DGS wijzigingen april 2025;2025-04-02 10:59:47
General Risk Identification & Assessment;False;riskjourneytool change3710.xlsm;Sparen/Z_Other/2025-03-05 DGS wijzigingen april 2025;2025-04-02 10:59:47
IT;False;riskjourneytool change3710.xlsm;Sparen/Z_Other/2025-03-05 DGS wijzigingen april 2025;2025-04-02 10:59:47
Pricing;False;riskjourneytool change3710.xlsm;Sparen/Z_Other/2025-03-05 DGS wijzigingen april 2025;2025-04-02 10:59:47
Stakeholder Assessment;False;riskjourneytool change3710.xlsm;Sparen/Z_Other/2025-03-05 DGS wijzigingen april 2025;2025-04-02 10:59:47
Risk Summary & Approval;False;riskjourneytool change3710.xlsm;Sparen/Z_Other/2025-03-05 DGS wijzigingen april 2025;2025-04-02 10:59:47
Model Risk;False;riskjourneytool change3710.xlsm;Sparen/Z_Other/2025-03-05 DGS wijzigingen april 2025;2025-04-02 10:59:47
Third-Party Data Processing;False;riskjourneytool change3710.xlsm;Sparen/Z_Other/2025-03-05 DGS wijzigingen april 2025;2025-04-02 10:59:47
Communication to Customers;True;riskjourneytool change3710.xlsm;Sparen/Z_Other/2025-03-05 DGS wijzigingen april 2025;2025-04-02 10:59:47
End User Computing;False;riskjourneytool change3710.xlsm;Sparen/Z_Other/2025-03-05 DGS wijzigingen april 2025;2025-04-02 10:59:47
