Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3531.xlsm;Hypotheken/Morse/2025-01-09 Orginations outgoing documents;2025-03-05 14:45:10
Personal Data;False;riskjourneytool change3531.xlsm;Hypotheken/Morse/2025-01-09 Orginations outgoing documents;2025-03-05 14:45:10
Contract;False;riskjourneytool change3531.xlsm;Hypotheken/Morse/2025-01-09 Orginations outgoing documents;2025-03-05 14:45:10
Inform Supervisory Authority;False;riskjourneytool change3531.xlsm;Hypotheken/Morse/2025-01-09 Orginations outgoing documents;2025-03-05 14:45:10
Finance;False;riskjourneytool change3531.xlsm;Hypotheken/Morse/2025-01-09 Orginations outgoing documents;2025-03-05 14:45:10
General Risk Identification & Assessment;False;riskjourneytool change3531.xlsm;Hypotheken/Morse/2025-01-09 Orginations outgoing documents;2025-03-05 14:45:10
IT;False;riskjourneytool change3531.xlsm;Hypotheken/Morse/2025-01-09 Orginations outgoing documents;2025-03-05 14:45:10
Pricing;False;riskjourneytool change3531.xlsm;Hypotheken/Morse/2025-01-09 Orginations outgoing documents;2025-03-05 14:45:10
Stakeholder Assessment;False;riskjourneytool change3531.xlsm;Hypotheken/Morse/2025-01-09 Orginations outgoing documents;2025-03-05 14:45:10
Risk Summary & Approval;False;riskjourneytool change3531.xlsm;Hypotheken/Morse/2025-01-09 Orginations outgoing documents;2025-03-05 14:45:10
Model Risk;False;riskjourneytool change3531.xlsm;Hypotheken/Morse/2025-01-09 Orginations outgoing documents;2025-03-05 14:45:10
Third-Party Data Processing;False;riskjourneytool change3531.xlsm;Hypotheken/Morse/2025-01-09 Orginations outgoing documents;2025-03-05 14:45:10
Communication to Customers;False;riskjourneytool change3531.xlsm;Hypotheken/Morse/2025-01-09 Orginations outgoing documents;2025-03-05 14:45:10
End User Computing;False;riskjourneytool change3531.xlsm;Hypotheken/Morse/2025-01-09 Orginations outgoing documents;2025-03-05 14:45:10
