Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3798.xlsm;KYC/Process change/2025-03-31 Embed Systran to Translation Requests in PEGA;2025-04-14 04:50:57
Personal Data;False;riskjourneytool change3798.xlsm;KYC/Process change/2025-03-31 Embed Systran to Translation Requests in PEGA;2025-04-14 04:50:57
Contract;False;riskjourneytool change3798.xlsm;KYC/Process change/2025-03-31 Embed Systran to Translation Requests in PEGA;2025-04-14 04:50:57
Inform Supervisory Authority;False;riskjourneytool change3798.xlsm;KYC/Process change/2025-03-31 Embed Systran to Translation Requests in PEGA;2025-04-14 04:50:57
Finance;False;riskjourneytool change3798.xlsm;KYC/Process change/2025-03-31 Embed Systran to Translation Requests in PEGA;2025-04-14 04:50:57
General Risk Identification & Assessment;False;riskjourneytool change3798.xlsm;KYC/Process change/2025-03-31 Embed Systran to Translation Requests in PEGA;2025-04-14 04:50:57
IT;True;riskjourneytool change3798.xlsm;KYC/Process change/2025-03-31 Embed Systran to Translation Requests in PEGA;2025-04-14 04:50:57
Pricing;False;riskjourneytool change3798.xlsm;KYC/Process change/2025-03-31 Embed Systran to Translation Requests in PEGA;2025-04-14 04:50:57
Stakeholder Assessment;False;riskjourneytool change3798.xlsm;KYC/Process change/2025-03-31 Embed Systran to Translation Requests in PEGA;2025-04-14 04:50:57
Risk Summary & Approval;False;riskjourneytool change3798.xlsm;KYC/Process change/2025-03-31 Embed Systran to Translation Requests in PEGA;2025-04-14 04:50:57
Model Risk;False;riskjourneytool change3798.xlsm;KYC/Process change/2025-03-31 Embed Systran to Translation Requests in PEGA;2025-04-14 04:50:57
Third-Party Data Processing;False;riskjourneytool change3798.xlsm;KYC/Process change/2025-03-31 Embed Systran to Translation Requests in PEGA;2025-04-14 04:50:57
Communication to Customers;False;riskjourneytool change3798.xlsm;KYC/Process change/2025-03-31 Embed Systran to Translation Requests in PEGA;2025-04-14 04:50:57
End User Computing;False;riskjourneytool change3798.xlsm;KYC/Process change/2025-03-31 Embed Systran to Translation Requests in PEGA;2025-04-14 04:50:57
