Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3752.xlsm;Digital Sales/Consumer Loans/2025-03-17 Simple Loans Widget;2025-04-14 13:25:18
Personal Data;False;riskjourneytool change3752.xlsm;Digital Sales/Consumer Loans/2025-03-17 Simple Loans Widget;2025-04-14 13:25:18
Contract;False;riskjourneytool change3752.xlsm;Digital Sales/Consumer Loans/2025-03-17 Simple Loans Widget;2025-04-14 13:25:18
Inform Supervisory Authority;False;riskjourneytool change3752.xlsm;Digital Sales/Consumer Loans/2025-03-17 Simple Loans Widget;2025-04-14 13:25:18
Finance;False;riskjourneytool change3752.xlsm;Digital Sales/Consumer Loans/2025-03-17 Simple Loans Widget;2025-04-14 13:25:18
General Risk Identification & Assessment;False;riskjourneytool change3752.xlsm;Digital Sales/Consumer Loans/2025-03-17 Simple Loans Widget;2025-04-14 13:25:18
IT;False;riskjourneytool change3752.xlsm;Digital Sales/Consumer Loans/2025-03-17 Simple Loans Widget;2025-04-14 13:25:18
Pricing;False;riskjourneytool change3752.xlsm;Digital Sales/Consumer Loans/2025-03-17 Simple Loans Widget;2025-04-14 13:25:18
Stakeholder Assessment;False;riskjourneytool change3752.xlsm;Digital Sales/Consumer Loans/2025-03-17 Simple Loans Widget;2025-04-14 13:25:18
Risk Summary & Approval;False;riskjourneytool change3752.xlsm;Digital Sales/Consumer Loans/2025-03-17 Simple Loans Widget;2025-04-14 13:25:18
Model Risk;False;riskjourneytool change3752.xlsm;Digital Sales/Consumer Loans/2025-03-17 Simple Loans Widget;2025-04-14 13:25:18
Third-Party Data Processing;False;riskjourneytool change3752.xlsm;Digital Sales/Consumer Loans/2025-03-17 Simple Loans Widget;2025-04-14 13:25:18
Communication to Customers;True;riskjourneytool change3752.xlsm;Digital Sales/Consumer Loans/2025-03-17 Simple Loans Widget;2025-04-14 13:25:18
End User Computing;False;riskjourneytool change3752.xlsm;Digital Sales/Consumer Loans/2025-03-17 Simple Loans Widget;2025-04-14 13:25:18
