Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3532.xlsm;Verzekeren/ING Aansprakelijkheidsverzekering Particulieren/2025-01-10 Liability campaign (January 2025);2025-04-14 08:29:24
Personal Data;False;riskjourneytool change3532.xlsm;Verzekeren/ING Aansprakelijkheidsverzekering Particulieren/2025-01-10 Liability campaign (January 2025);2025-04-14 08:29:24
Contract;False;riskjourneytool change3532.xlsm;Verzekeren/ING Aansprakelijkheidsverzekering Particulieren/2025-01-10 Liability campaign (January 2025);2025-04-14 08:29:24
Inform Supervisory Authority;False;riskjourneytool change3532.xlsm;Verzekeren/ING Aansprakelijkheidsverzekering Particulieren/2025-01-10 Liability campaign (January 2025);2025-04-14 08:29:24
Finance;False;riskjourneytool change3532.xlsm;Verzekeren/ING Aansprakelijkheidsverzekering Particulieren/2025-01-10 Liability campaign (January 2025);2025-04-14 08:29:24
General Risk Identification & Assessment;False;riskjourneytool change3532.xlsm;Verzekeren/ING Aansprakelijkheidsverzekering Particulieren/2025-01-10 Liability campaign (January 2025);2025-04-14 08:29:24
IT;False;riskjourneytool change3532.xlsm;Verzekeren/ING Aansprakelijkheidsverzekering Particulieren/2025-01-10 Liability campaign (January 2025);2025-04-14 08:29:24
Pricing;False;riskjourneytool change3532.xlsm;Verzekeren/ING Aansprakelijkheidsverzekering Particulieren/2025-01-10 Liability campaign (January 2025);2025-04-14 08:29:24
Stakeholder Assessment;False;riskjourneytool change3532.xlsm;Verzekeren/ING Aansprakelijkheidsverzekering Particulieren/2025-01-10 Liability campaign (January 2025);2025-04-14 08:29:24
Risk Summary & Approval;False;riskjourneytool change3532.xlsm;Verzekeren/ING Aansprakelijkheidsverzekering Particulieren/2025-01-10 Liability campaign (January 2025);2025-04-14 08:29:24
Model Risk;False;riskjourneytool change3532.xlsm;Verzekeren/ING Aansprakelijkheidsverzekering Particulieren/2025-01-10 Liability campaign (January 2025);2025-04-14 08:29:24
Third-Party Data Processing;False;riskjourneytool change3532.xlsm;Verzekeren/ING Aansprakelijkheidsverzekering Particulieren/2025-01-10 Liability campaign (January 2025);2025-04-14 08:29:24
Communication to Customers;True;riskjourneytool change3532.xlsm;Verzekeren/ING Aansprakelijkheidsverzekering Particulieren/2025-01-10 Liability campaign (January 2025);2025-04-14 08:29:24
End User Computing;False;riskjourneytool change3532.xlsm;Verzekeren/ING Aansprakelijkheidsverzekering Particulieren/2025-01-10 Liability campaign (January 2025);2025-04-14 08:29:24
