Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3820.xlsm;Digital Sales/Investments - Verdi/2025-04-01 EAA investments;2025-04-07 16:49:52
Personal Data;False;riskjourneytool change3820.xlsm;Digital Sales/Investments - Verdi/2025-04-01 EAA investments;2025-04-07 16:49:52
Contract;False;riskjourneytool change3820.xlsm;Digital Sales/Investments - Verdi/2025-04-01 EAA investments;2025-04-07 16:49:52
Inform Supervisory Authority;False;riskjourneytool change3820.xlsm;Digital Sales/Investments - Verdi/2025-04-01 EAA investments;2025-04-07 16:49:52
Finance;False;riskjourneytool change3820.xlsm;Digital Sales/Investments - Verdi/2025-04-01 EAA investments;2025-04-07 16:49:52
General Risk Identification & Assessment;False;riskjourneytool change3820.xlsm;Digital Sales/Investments - Verdi/2025-04-01 EAA investments;2025-04-07 16:49:52
IT;False;riskjourneytool change3820.xlsm;Digital Sales/Investments - Verdi/2025-04-01 EAA investments;2025-04-07 16:49:52
Pricing;False;riskjourneytool change3820.xlsm;Digital Sales/Investments - Verdi/2025-04-01 EAA investments;2025-04-07 16:49:52
Stakeholder Assessment;False;riskjourneytool change3820.xlsm;Digital Sales/Investments - Verdi/2025-04-01 EAA investments;2025-04-07 16:49:52
Risk Summary & Approval;False;riskjourneytool change3820.xlsm;Digital Sales/Investments - Verdi/2025-04-01 EAA investments;2025-04-07 16:49:52
Model Risk;False;riskjourneytool change3820.xlsm;Digital Sales/Investments - Verdi/2025-04-01 EAA investments;2025-04-07 16:49:52
Third-Party Data Processing;False;riskjourneytool change3820.xlsm;Digital Sales/Investments - Verdi/2025-04-01 EAA investments;2025-04-07 16:49:52
Communication to Customers;True;riskjourneytool change3820.xlsm;Digital Sales/Investments - Verdi/2025-04-01 EAA investments;2025-04-07 16:49:52
End User Computing;False;riskjourneytool change3820.xlsm;Digital Sales/Investments - Verdi/2025-04-01 EAA investments;2025-04-07 16:49:52
