Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool review .xlsm;Hypotheken - WUB/WUB Overbruggingskrediet/2025-01-21 Intermediate Review product;2025-04-28 08:59:56
General Risk Identification;False;riskjourneytool review .xlsm;Hypotheken - WUB/WUB Overbruggingskrediet/2025-01-21 Intermediate Review product;2025-04-28 08:59:56
Stakeholder Assessment;False;riskjourneytool review .xlsm;Hypotheken - WUB/WUB Overbruggingskrediet/2025-01-21 Intermediate Review product;2025-04-28 08:59:56
(Management) Processes;False;riskjourneytool review .xlsm;Hypotheken - WUB/WUB Overbruggingskrediet/2025-01-21 Intermediate Review product;2025-04-28 08:59:56
ESG;False;riskjourneytool review .xlsm;Hypotheken - WUB/WUB Overbruggingskrediet/2025-01-21 Intermediate Review product;2025-04-28 08:59:56
Risk Summary & Approval;True;riskjourneytool review .xlsm;Hypotheken - WUB/WUB Overbruggingskrediet/2025-01-21 Intermediate Review product;2025-04-28 08:59:56
;;riskjourneytool review .xlsm;Hypotheken - WUB/WUB Overbruggingskrediet/2025-01-21 Intermediate Review product;2025-04-28 08:59:56
;;riskjourneytool review .xlsm;Hypotheken - WUB/WUB Overbruggingskrediet/2025-01-21 Intermediate Review product;2025-04-28 08:59:56
;Value Risk Journey;riskjourneytool review .xlsm;Hypotheken - WUB/WUB Overbruggingskrediet/2025-01-21 Intermediate Review product;2025-04-28 08:59:56
;2025-01-21 Intermediate Review product;riskjourneytool review .xlsm;Hypotheken - WUB/WUB Overbruggingskrediet/2025-01-21 Intermediate Review product;2025-04-28 08:59:56
;Hypotheken - WUB;riskjourneytool review .xlsm;Hypotheken - WUB/WUB Overbruggingskrediet/2025-01-21 Intermediate Review product;2025-04-28 08:59:56
;WUB Overbruggingskrediet;riskjourneytool review .xlsm;Hypotheken - WUB/WUB Overbruggingskrediet/2025-01-21 Intermediate Review product;2025-04-28 08:59:56
;False;riskjourneytool review .xlsm;Hypotheken - WUB/WUB Overbruggingskrediet/2025-01-21 Intermediate Review product;2025-04-28 08:59:56
;Tribe Mortgages;riskjourneytool review .xlsm;Hypotheken - WUB/WUB Overbruggingskrediet/2025-01-21 Intermediate Review product;2025-04-28 08:59:56
