Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3740.xlsm;Verzekeren/ING Rechtsbijstandverzekering voor Particulieren/2025-03-13 Legal Aid Insurance  Change of conditions;2025-03-13 17:17:56
Personal Data;False;riskjourneytool change3740.xlsm;Verzekeren/ING Rechtsbijstandverzekering voor Particulieren/2025-03-13 Legal Aid Insurance  Change of conditions;2025-03-13 17:17:56
Contract;False;riskjourneytool change3740.xlsm;Verzekeren/ING Rechtsbijstandverzekering voor Particulieren/2025-03-13 Legal Aid Insurance  Change of conditions;2025-03-13 17:17:56
Inform Supervisory Authority;False;riskjourneytool change3740.xlsm;Verzekeren/ING Rechtsbijstandverzekering voor Particulieren/2025-03-13 Legal Aid Insurance  Change of conditions;2025-03-13 17:17:56
Finance;False;riskjourneytool change3740.xlsm;Verzekeren/ING Rechtsbijstandverzekering voor Particulieren/2025-03-13 Legal Aid Insurance  Change of conditions;2025-03-13 17:17:56
General Risk Identification & Assessment;False;riskjourneytool change3740.xlsm;Verzekeren/ING Rechtsbijstandverzekering voor Particulieren/2025-03-13 Legal Aid Insurance  Change of conditions;2025-03-13 17:17:56
IT;False;riskjourneytool change3740.xlsm;Verzekeren/ING Rechtsbijstandverzekering voor Particulieren/2025-03-13 Legal Aid Insurance  Change of conditions;2025-03-13 17:17:56
Pricing;False;riskjourneytool change3740.xlsm;Verzekeren/ING Rechtsbijstandverzekering voor Particulieren/2025-03-13 Legal Aid Insurance  Change of conditions;2025-03-13 17:17:56
Stakeholder Assessment;False;riskjourneytool change3740.xlsm;Verzekeren/ING Rechtsbijstandverzekering voor Particulieren/2025-03-13 Legal Aid Insurance  Change of conditions;2025-03-13 17:17:56
Risk Summary & Approval;False;riskjourneytool change3740.xlsm;Verzekeren/ING Rechtsbijstandverzekering voor Particulieren/2025-03-13 Legal Aid Insurance  Change of conditions;2025-03-13 17:17:56
Model Risk;False;riskjourneytool change3740.xlsm;Verzekeren/ING Rechtsbijstandverzekering voor Particulieren/2025-03-13 Legal Aid Insurance  Change of conditions;2025-03-13 17:17:56
Third-Party Data Processing;False;riskjourneytool change3740.xlsm;Verzekeren/ING Rechtsbijstandverzekering voor Particulieren/2025-03-13 Legal Aid Insurance  Change of conditions;2025-03-13 17:17:56
Communication to Customers;True;riskjourneytool change3740.xlsm;Verzekeren/ING Rechtsbijstandverzekering voor Particulieren/2025-03-13 Legal Aid Insurance  Change of conditions;2025-03-13 17:17:56
End User Computing;False;riskjourneytool change3740.xlsm;Verzekeren/ING Rechtsbijstandverzekering voor Particulieren/2025-03-13 Legal Aid Insurance  Change of conditions;2025-03-13 17:17:56
