Module Title;Applicable;File;Folder;File date
Customer Suitability;True;riskjourneytool review hs.xlsm;Persoonlijke Lening/Herstructurering/2023-11-22 Initial Review product;2025-04-16 11:38:16
General Risk Identification;True;riskjourneytool review hs.xlsm;Persoonlijke Lening/Herstructurering/2023-11-22 Initial Review product;2025-04-16 11:38:16
Stakeholder Assessment;True;riskjourneytool review hs.xlsm;Persoonlijke Lening/Herstructurering/2023-11-22 Initial Review product;2025-04-16 11:38:16
(Management) Processes;True;riskjourneytool review hs.xlsm;Persoonlijke Lening/Herstructurering/2023-11-22 Initial Review product;2025-04-16 11:38:16
Risk Summary & Approval;True;riskjourneytool review hs.xlsm;Persoonlijke Lening/Herstructurering/2023-11-22 Initial Review product;2025-04-16 11:38:16
;;riskjourneytool review hs.xlsm;Persoonlijke Lening/Herstructurering/2023-11-22 Initial Review product;2025-04-16 11:38:16
;;riskjourneytool review hs.xlsm;Persoonlijke Lening/Herstructurering/2023-11-22 Initial Review product;2025-04-16 11:38:16
;Value Risk Journey;riskjourneytool review hs.xlsm;Persoonlijke Lening/Herstructurering/2023-11-22 Initial Review product;2025-04-16 11:38:16
;2023-11-22 Initial Review product;riskjourneytool review hs.xlsm;Persoonlijke Lening/Herstructurering/2023-11-22 Initial Review product;2025-04-16 11:38:16
;Persoonlijke Lening;riskjourneytool review hs.xlsm;Persoonlijke Lening/Herstructurering/2023-11-22 Initial Review product;2025-04-16 11:38:16
;Herstructurering;riskjourneytool review hs.xlsm;Persoonlijke Lening/Herstructurering/2023-11-22 Initial Review product;2025-04-16 11:38:16
;0;riskjourneytool review hs.xlsm;Persoonlijke Lening/Herstructurering/2023-11-22 Initial Review product;2025-04-16 11:38:16
;Consumer Lending & Insurance;riskjourneytool review hs.xlsm;Persoonlijke Lening/Herstructurering/2023-11-22 Initial Review product;2025-04-16 11:38:16
;Product review;riskjourneytool review hs.xlsm;Persoonlijke Lening/Herstructurering/2023-11-22 Initial Review product;2025-04-16 11:38:16
