Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change fast track.xlsm;Z_Other/Tribe Business Lending/2022-06-30 FT Online Intake;2024-11-06 20:27:59
Personal Data;True;riskjourneytool change fast track.xlsm;Z_Other/Tribe Business Lending/2022-06-30 FT Online Intake;2024-11-06 20:27:59
Contract;False;riskjourneytool change fast track.xlsm;Z_Other/Tribe Business Lending/2022-06-30 FT Online Intake;2024-11-06 20:27:59
Inform Supervisory Authority;False;riskjourneytool change fast track.xlsm;Z_Other/Tribe Business Lending/2022-06-30 FT Online Intake;2024-11-06 20:27:59
Finance;False;riskjourneytool change fast track.xlsm;Z_Other/Tribe Business Lending/2022-06-30 FT Online Intake;2024-11-06 20:27:59
General Risk Identification & Assessment;True;riskjourneytool change fast track.xlsm;Z_Other/Tribe Business Lending/2022-06-30 FT Online Intake;2024-11-06 20:27:59
IT;True;riskjourneytool change fast track.xlsm;Z_Other/Tribe Business Lending/2022-06-30 FT Online Intake;2024-11-06 20:27:59
Pricing;False;riskjourneytool change fast track.xlsm;Z_Other/Tribe Business Lending/2022-06-30 FT Online Intake;2024-11-06 20:27:59
Stakeholder Assessment;False;riskjourneytool change fast track.xlsm;Z_Other/Tribe Business Lending/2022-06-30 FT Online Intake;2024-11-06 20:27:59
Risk Summary & Approval;True;riskjourneytool change fast track.xlsm;Z_Other/Tribe Business Lending/2022-06-30 FT Online Intake;2024-11-06 20:27:59
Model Risk;False;riskjourneytool change fast track.xlsm;Z_Other/Tribe Business Lending/2022-06-30 FT Online Intake;2024-11-06 20:27:59
Third-Party Data Processing;False;riskjourneytool change fast track.xlsm;Z_Other/Tribe Business Lending/2022-06-30 FT Online Intake;2024-11-06 20:27:59
Communication to Customers;False;riskjourneytool change fast track.xlsm;Z_Other/Tribe Business Lending/2022-06-30 FT Online Intake;2024-11-06 20:27:59
End User Computing;False;riskjourneytool change fast track.xlsm;Z_Other/Tribe Business Lending/2022-06-30 FT Online Intake;2024-11-06 20:27:59
