Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3397.xlsm;Z_Other/Tribe Business Lending/2024-11-19 Digitize recovery flows  1st MVP PART A;2025-04-14 15:40:33
Personal Data;False;riskjourneytool change3397.xlsm;Z_Other/Tribe Business Lending/2024-11-19 Digitize recovery flows  1st MVP PART A;2025-04-14 15:40:33
Contract;False;riskjourneytool change3397.xlsm;Z_Other/Tribe Business Lending/2024-11-19 Digitize recovery flows  1st MVP PART A;2025-04-14 15:40:33
Inform Supervisory Authority;False;riskjourneytool change3397.xlsm;Z_Other/Tribe Business Lending/2024-11-19 Digitize recovery flows  1st MVP PART A;2025-04-14 15:40:33
Finance;False;riskjourneytool change3397.xlsm;Z_Other/Tribe Business Lending/2024-11-19 Digitize recovery flows  1st MVP PART A;2025-04-14 15:40:33
General Risk Identification & Assessment;False;riskjourneytool change3397.xlsm;Z_Other/Tribe Business Lending/2024-11-19 Digitize recovery flows  1st MVP PART A;2025-04-14 15:40:33
IT;False;riskjourneytool change3397.xlsm;Z_Other/Tribe Business Lending/2024-11-19 Digitize recovery flows  1st MVP PART A;2025-04-14 15:40:33
Pricing;False;riskjourneytool change3397.xlsm;Z_Other/Tribe Business Lending/2024-11-19 Digitize recovery flows  1st MVP PART A;2025-04-14 15:40:33
Stakeholder Assessment;False;riskjourneytool change3397.xlsm;Z_Other/Tribe Business Lending/2024-11-19 Digitize recovery flows  1st MVP PART A;2025-04-14 15:40:33
Risk Summary & Approval;False;riskjourneytool change3397.xlsm;Z_Other/Tribe Business Lending/2024-11-19 Digitize recovery flows  1st MVP PART A;2025-04-14 15:40:33
Model Risk;False;riskjourneytool change3397.xlsm;Z_Other/Tribe Business Lending/2024-11-19 Digitize recovery flows  1st MVP PART A;2025-04-14 15:40:33
Third-Party Data Processing;False;riskjourneytool change3397.xlsm;Z_Other/Tribe Business Lending/2024-11-19 Digitize recovery flows  1st MVP PART A;2025-04-14 15:40:33
Communication to Customers;False;riskjourneytool change3397.xlsm;Z_Other/Tribe Business Lending/2024-11-19 Digitize recovery flows  1st MVP PART A;2025-04-14 15:40:33
End User Computing;False;riskjourneytool change3397.xlsm;Z_Other/Tribe Business Lending/2024-11-19 Digitize recovery flows  1st MVP PART A;2025-04-14 15:40:33
