Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3406.xlsm;Sparen/Z_Other/2024-11-20 Rond Af  Spaar winactie december 2024;2024-12-09 16:56:26
Personal Data;False;riskjourneytool change3406.xlsm;Sparen/Z_Other/2024-11-20 Rond Af  Spaar winactie december 2024;2024-12-09 16:56:26
Contract;False;riskjourneytool change3406.xlsm;Sparen/Z_Other/2024-11-20 Rond Af  Spaar winactie december 2024;2024-12-09 16:56:26
Inform Supervisory Authority;False;riskjourneytool change3406.xlsm;Sparen/Z_Other/2024-11-20 Rond Af  Spaar winactie december 2024;2024-12-09 16:56:26
Finance;False;riskjourneytool change3406.xlsm;Sparen/Z_Other/2024-11-20 Rond Af  Spaar winactie december 2024;2024-12-09 16:56:26
General Risk Identification & Assessment;False;riskjourneytool change3406.xlsm;Sparen/Z_Other/2024-11-20 Rond Af  Spaar winactie december 2024;2024-12-09 16:56:26
IT;False;riskjourneytool change3406.xlsm;Sparen/Z_Other/2024-11-20 Rond Af  Spaar winactie december 2024;2024-12-09 16:56:26
Pricing;False;riskjourneytool change3406.xlsm;Sparen/Z_Other/2024-11-20 Rond Af  Spaar winactie december 2024;2024-12-09 16:56:26
Stakeholder Assessment;False;riskjourneytool change3406.xlsm;Sparen/Z_Other/2024-11-20 Rond Af  Spaar winactie december 2024;2024-12-09 16:56:26
Risk Summary & Approval;False;riskjourneytool change3406.xlsm;Sparen/Z_Other/2024-11-20 Rond Af  Spaar winactie december 2024;2024-12-09 16:56:26
Model Risk;False;riskjourneytool change3406.xlsm;Sparen/Z_Other/2024-11-20 Rond Af  Spaar winactie december 2024;2024-12-09 16:56:26
Third-Party Data Processing;False;riskjourneytool change3406.xlsm;Sparen/Z_Other/2024-11-20 Rond Af  Spaar winactie december 2024;2024-12-09 16:56:26
Communication to Customers;True;riskjourneytool change3406.xlsm;Sparen/Z_Other/2024-11-20 Rond Af  Spaar winactie december 2024;2024-12-09 16:56:26
End User Computing;False;riskjourneytool change3406.xlsm;Sparen/Z_Other/2024-11-20 Rond Af  Spaar winactie december 2024;2024-12-09 16:56:26
