Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3542.xlsm;Customer Data/Process change/2025-01-14 Goldy BSN extraction(epic PPMEPIC0049233);2025-01-15 12:45:06
Personal Data;True;riskjourneytool change3542.xlsm;Customer Data/Process change/2025-01-14 Goldy BSN extraction(epic PPMEPIC0049233);2025-01-15 12:45:06
Contract;False;riskjourneytool change3542.xlsm;Customer Data/Process change/2025-01-14 Goldy BSN extraction(epic PPMEPIC0049233);2025-01-15 12:45:06
Inform Supervisory Authority;False;riskjourneytool change3542.xlsm;Customer Data/Process change/2025-01-14 Goldy BSN extraction(epic PPMEPIC0049233);2025-01-15 12:45:06
Finance;False;riskjourneytool change3542.xlsm;Customer Data/Process change/2025-01-14 Goldy BSN extraction(epic PPMEPIC0049233);2025-01-15 12:45:06
General Risk Identification & Assessment;False;riskjourneytool change3542.xlsm;Customer Data/Process change/2025-01-14 Goldy BSN extraction(epic PPMEPIC0049233);2025-01-15 12:45:06
IT;True;riskjourneytool change3542.xlsm;Customer Data/Process change/2025-01-14 Goldy BSN extraction(epic PPMEPIC0049233);2025-01-15 12:45:06
Pricing;False;riskjourneytool change3542.xlsm;Customer Data/Process change/2025-01-14 Goldy BSN extraction(epic PPMEPIC0049233);2025-01-15 12:45:06
Stakeholder Assessment;False;riskjourneytool change3542.xlsm;Customer Data/Process change/2025-01-14 Goldy BSN extraction(epic PPMEPIC0049233);2025-01-15 12:45:06
Risk Summary & Approval;False;riskjourneytool change3542.xlsm;Customer Data/Process change/2025-01-14 Goldy BSN extraction(epic PPMEPIC0049233);2025-01-15 12:45:06
Model Risk;False;riskjourneytool change3542.xlsm;Customer Data/Process change/2025-01-14 Goldy BSN extraction(epic PPMEPIC0049233);2025-01-15 12:45:06
Third-Party Data Processing;False;riskjourneytool change3542.xlsm;Customer Data/Process change/2025-01-14 Goldy BSN extraction(epic PPMEPIC0049233);2025-01-15 12:45:06
Communication to Customers;False;riskjourneytool change3542.xlsm;Customer Data/Process change/2025-01-14 Goldy BSN extraction(epic PPMEPIC0049233);2025-01-15 12:45:06
End User Computing;False;riskjourneytool change3542.xlsm;Customer Data/Process change/2025-01-14 Goldy BSN extraction(epic PPMEPIC0049233);2025-01-15 12:45:06
