Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3857.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-04-08 Improving the Ockto Customer Journey;2025-04-08 16:36:11
Personal Data;False;riskjourneytool change3857.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-04-08 Improving the Ockto Customer Journey;2025-04-08 16:36:11
Contract;False;riskjourneytool change3857.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-04-08 Improving the Ockto Customer Journey;2025-04-08 16:36:11
Inform Supervisory Authority;False;riskjourneytool change3857.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-04-08 Improving the Ockto Customer Journey;2025-04-08 16:36:11
Finance;False;riskjourneytool change3857.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-04-08 Improving the Ockto Customer Journey;2025-04-08 16:36:11
General Risk Identification & Assessment;False;riskjourneytool change3857.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-04-08 Improving the Ockto Customer Journey;2025-04-08 16:36:11
IT;False;riskjourneytool change3857.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-04-08 Improving the Ockto Customer Journey;2025-04-08 16:36:11
Pricing;False;riskjourneytool change3857.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-04-08 Improving the Ockto Customer Journey;2025-04-08 16:36:11
Stakeholder Assessment;False;riskjourneytool change3857.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-04-08 Improving the Ockto Customer Journey;2025-04-08 16:36:11
Risk Summary & Approval;False;riskjourneytool change3857.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-04-08 Improving the Ockto Customer Journey;2025-04-08 16:36:11
Model Risk;False;riskjourneytool change3857.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-04-08 Improving the Ockto Customer Journey;2025-04-08 16:36:11
Third-Party Data Processing;False;riskjourneytool change3857.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-04-08 Improving the Ockto Customer Journey;2025-04-08 16:36:11
Communication to Customers;False;riskjourneytool change3857.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-04-08 Improving the Ockto Customer Journey;2025-04-08 16:36:11
End User Computing;False;riskjourneytool change3857.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-04-08 Improving the Ockto Customer Journey;2025-04-08 16:36:11
