Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3463.xlsm;Z_Other/Tribe Business Lending/2024-12-06 COVER 1.1  RR  Integrate Lease  Comfin for Revise Rating PPMEPIC0041025;2025-04-01 13:00:54
Personal Data;False;riskjourneytool change3463.xlsm;Z_Other/Tribe Business Lending/2024-12-06 COVER 1.1  RR  Integrate Lease  Comfin for Revise Rating PPMEPIC0041025;2025-04-01 13:00:54
Contract;False;riskjourneytool change3463.xlsm;Z_Other/Tribe Business Lending/2024-12-06 COVER 1.1  RR  Integrate Lease  Comfin for Revise Rating PPMEPIC0041025;2025-04-01 13:00:54
Inform Supervisory Authority;False;riskjourneytool change3463.xlsm;Z_Other/Tribe Business Lending/2024-12-06 COVER 1.1  RR  Integrate Lease  Comfin for Revise Rating PPMEPIC0041025;2025-04-01 13:00:54
Finance;False;riskjourneytool change3463.xlsm;Z_Other/Tribe Business Lending/2024-12-06 COVER 1.1  RR  Integrate Lease  Comfin for Revise Rating PPMEPIC0041025;2025-04-01 13:00:54
General Risk Identification & Assessment;False;riskjourneytool change3463.xlsm;Z_Other/Tribe Business Lending/2024-12-06 COVER 1.1  RR  Integrate Lease  Comfin for Revise Rating PPMEPIC0041025;2025-04-01 13:00:54
IT;False;riskjourneytool change3463.xlsm;Z_Other/Tribe Business Lending/2024-12-06 COVER 1.1  RR  Integrate Lease  Comfin for Revise Rating PPMEPIC0041025;2025-04-01 13:00:54
Pricing;False;riskjourneytool change3463.xlsm;Z_Other/Tribe Business Lending/2024-12-06 COVER 1.1  RR  Integrate Lease  Comfin for Revise Rating PPMEPIC0041025;2025-04-01 13:00:54
Stakeholder Assessment;True;riskjourneytool change3463.xlsm;Z_Other/Tribe Business Lending/2024-12-06 COVER 1.1  RR  Integrate Lease  Comfin for Revise Rating PPMEPIC0041025;2025-04-01 13:00:54
Risk Summary & Approval;False;riskjourneytool change3463.xlsm;Z_Other/Tribe Business Lending/2024-12-06 COVER 1.1  RR  Integrate Lease  Comfin for Revise Rating PPMEPIC0041025;2025-04-01 13:00:54
Model Risk;False;riskjourneytool change3463.xlsm;Z_Other/Tribe Business Lending/2024-12-06 COVER 1.1  RR  Integrate Lease  Comfin for Revise Rating PPMEPIC0041025;2025-04-01 13:00:54
Third-Party Data Processing;False;riskjourneytool change3463.xlsm;Z_Other/Tribe Business Lending/2024-12-06 COVER 1.1  RR  Integrate Lease  Comfin for Revise Rating PPMEPIC0041025;2025-04-01 13:00:54
Communication to Customers;True;riskjourneytool change3463.xlsm;Z_Other/Tribe Business Lending/2024-12-06 COVER 1.1  RR  Integrate Lease  Comfin for Revise Rating PPMEPIC0041025;2025-04-01 13:00:54
End User Computing;False;riskjourneytool change3463.xlsm;Z_Other/Tribe Business Lending/2024-12-06 COVER 1.1  RR  Integrate Lease  Comfin for Revise Rating PPMEPIC0041025;2025-04-01 13:00:54
