Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3540.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-01-14 Mobility Budget Expansion for Instant Lending;2025-04-11 14:22:20
Personal Data;False;riskjourneytool change3540.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-01-14 Mobility Budget Expansion for Instant Lending;2025-04-11 14:22:20
Contract;False;riskjourneytool change3540.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-01-14 Mobility Budget Expansion for Instant Lending;2025-04-11 14:22:20
Inform Supervisory Authority;False;riskjourneytool change3540.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-01-14 Mobility Budget Expansion for Instant Lending;2025-04-11 14:22:20
Finance;False;riskjourneytool change3540.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-01-14 Mobility Budget Expansion for Instant Lending;2025-04-11 14:22:20
General Risk Identification & Assessment;True;riskjourneytool change3540.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-01-14 Mobility Budget Expansion for Instant Lending;2025-04-11 14:22:20
IT;False;riskjourneytool change3540.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-01-14 Mobility Budget Expansion for Instant Lending;2025-04-11 14:22:20
Pricing;False;riskjourneytool change3540.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-01-14 Mobility Budget Expansion for Instant Lending;2025-04-11 14:22:20
Stakeholder Assessment;False;riskjourneytool change3540.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-01-14 Mobility Budget Expansion for Instant Lending;2025-04-11 14:22:20
Risk Summary & Approval;True;riskjourneytool change3540.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-01-14 Mobility Budget Expansion for Instant Lending;2025-04-11 14:22:20
Model Risk;False;riskjourneytool change3540.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-01-14 Mobility Budget Expansion for Instant Lending;2025-04-11 14:22:20
Third-Party Data Processing;False;riskjourneytool change3540.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-01-14 Mobility Budget Expansion for Instant Lending;2025-04-11 14:22:20
Communication to Customers;False;riskjourneytool change3540.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-01-14 Mobility Budget Expansion for Instant Lending;2025-04-11 14:22:20
End User Computing;False;riskjourneytool change3540.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-01-14 Mobility Budget Expansion for Instant Lending;2025-04-11 14:22:20
