Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3611.xlsm;Beleggingsrekeningen/Z_Other/2025-02-04 ModifiedDietz;2025-03-13 07:53:56
Personal Data;False;riskjourneytool change3611.xlsm;Beleggingsrekeningen/Z_Other/2025-02-04 ModifiedDietz;2025-03-13 07:53:56
Contract;False;riskjourneytool change3611.xlsm;Beleggingsrekeningen/Z_Other/2025-02-04 ModifiedDietz;2025-03-13 07:53:56
Inform Supervisory Authority;False;riskjourneytool change3611.xlsm;Beleggingsrekeningen/Z_Other/2025-02-04 ModifiedDietz;2025-03-13 07:53:56
Finance;False;riskjourneytool change3611.xlsm;Beleggingsrekeningen/Z_Other/2025-02-04 ModifiedDietz;2025-03-13 07:53:56
General Risk Identification & Assessment;False;riskjourneytool change3611.xlsm;Beleggingsrekeningen/Z_Other/2025-02-04 ModifiedDietz;2025-03-13 07:53:56
IT;False;riskjourneytool change3611.xlsm;Beleggingsrekeningen/Z_Other/2025-02-04 ModifiedDietz;2025-03-13 07:53:56
Pricing;False;riskjourneytool change3611.xlsm;Beleggingsrekeningen/Z_Other/2025-02-04 ModifiedDietz;2025-03-13 07:53:56
Stakeholder Assessment;False;riskjourneytool change3611.xlsm;Beleggingsrekeningen/Z_Other/2025-02-04 ModifiedDietz;2025-03-13 07:53:56
Risk Summary & Approval;False;riskjourneytool change3611.xlsm;Beleggingsrekeningen/Z_Other/2025-02-04 ModifiedDietz;2025-03-13 07:53:56
Model Risk;False;riskjourneytool change3611.xlsm;Beleggingsrekeningen/Z_Other/2025-02-04 ModifiedDietz;2025-03-13 07:53:56
Third-Party Data Processing;False;riskjourneytool change3611.xlsm;Beleggingsrekeningen/Z_Other/2025-02-04 ModifiedDietz;2025-03-13 07:53:56
Communication to Customers;True;riskjourneytool change3611.xlsm;Beleggingsrekeningen/Z_Other/2025-02-04 ModifiedDietz;2025-03-13 07:53:56
End User Computing;False;riskjourneytool change3611.xlsm;Beleggingsrekeningen/Z_Other/2025-02-04 ModifiedDietz;2025-03-13 07:53:56
