Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3867.xlsm;Current accounts/Betaalrekening/2025-04-10 Deposit salary 50 euro cashback legal expenses insurance;2025-04-28 11:04:00
Personal Data;False;riskjourneytool change3867.xlsm;Current accounts/Betaalrekening/2025-04-10 Deposit salary 50 euro cashback legal expenses insurance;2025-04-28 11:04:00
Contract;False;riskjourneytool change3867.xlsm;Current accounts/Betaalrekening/2025-04-10 Deposit salary 50 euro cashback legal expenses insurance;2025-04-28 11:04:00
Inform Supervisory Authority;False;riskjourneytool change3867.xlsm;Current accounts/Betaalrekening/2025-04-10 Deposit salary 50 euro cashback legal expenses insurance;2025-04-28 11:04:00
Finance;False;riskjourneytool change3867.xlsm;Current accounts/Betaalrekening/2025-04-10 Deposit salary 50 euro cashback legal expenses insurance;2025-04-28 11:04:00
General Risk Identification & Assessment;False;riskjourneytool change3867.xlsm;Current accounts/Betaalrekening/2025-04-10 Deposit salary 50 euro cashback legal expenses insurance;2025-04-28 11:04:00
IT;False;riskjourneytool change3867.xlsm;Current accounts/Betaalrekening/2025-04-10 Deposit salary 50 euro cashback legal expenses insurance;2025-04-28 11:04:00
Pricing;False;riskjourneytool change3867.xlsm;Current accounts/Betaalrekening/2025-04-10 Deposit salary 50 euro cashback legal expenses insurance;2025-04-28 11:04:00
Stakeholder Assessment;False;riskjourneytool change3867.xlsm;Current accounts/Betaalrekening/2025-04-10 Deposit salary 50 euro cashback legal expenses insurance;2025-04-28 11:04:00
Risk Summary & Approval;False;riskjourneytool change3867.xlsm;Current accounts/Betaalrekening/2025-04-10 Deposit salary 50 euro cashback legal expenses insurance;2025-04-28 11:04:00
Model Risk;False;riskjourneytool change3867.xlsm;Current accounts/Betaalrekening/2025-04-10 Deposit salary 50 euro cashback legal expenses insurance;2025-04-28 11:04:00
Third-Party Data Processing;False;riskjourneytool change3867.xlsm;Current accounts/Betaalrekening/2025-04-10 Deposit salary 50 euro cashback legal expenses insurance;2025-04-28 11:04:00
Communication to Customers;True;riskjourneytool change3867.xlsm;Current accounts/Betaalrekening/2025-04-10 Deposit salary 50 euro cashback legal expenses insurance;2025-04-28 11:04:00
End User Computing;False;riskjourneytool change3867.xlsm;Current accounts/Betaalrekening/2025-04-10 Deposit salary 50 euro cashback legal expenses insurance;2025-04-28 11:04:00
