Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3469.xlsm;Cash/Verpakt Storten/2024-12-09 8055621 Pilot Musselkanaal;2025-03-04 13:56:03
Personal Data;True;riskjourneytool change3469.xlsm;Cash/Verpakt Storten/2024-12-09 8055621 Pilot Musselkanaal;2025-03-04 13:56:03
Contract;False;riskjourneytool change3469.xlsm;Cash/Verpakt Storten/2024-12-09 8055621 Pilot Musselkanaal;2025-03-04 13:56:03
Inform Supervisory Authority;False;riskjourneytool change3469.xlsm;Cash/Verpakt Storten/2024-12-09 8055621 Pilot Musselkanaal;2025-03-04 13:56:03
Finance;False;riskjourneytool change3469.xlsm;Cash/Verpakt Storten/2024-12-09 8055621 Pilot Musselkanaal;2025-03-04 13:56:03
General Risk Identification & Assessment;False;riskjourneytool change3469.xlsm;Cash/Verpakt Storten/2024-12-09 8055621 Pilot Musselkanaal;2025-03-04 13:56:03
IT;False;riskjourneytool change3469.xlsm;Cash/Verpakt Storten/2024-12-09 8055621 Pilot Musselkanaal;2025-03-04 13:56:03
Pricing;False;riskjourneytool change3469.xlsm;Cash/Verpakt Storten/2024-12-09 8055621 Pilot Musselkanaal;2025-03-04 13:56:03
Stakeholder Assessment;False;riskjourneytool change3469.xlsm;Cash/Verpakt Storten/2024-12-09 8055621 Pilot Musselkanaal;2025-03-04 13:56:03
Risk Summary & Approval;False;riskjourneytool change3469.xlsm;Cash/Verpakt Storten/2024-12-09 8055621 Pilot Musselkanaal;2025-03-04 13:56:03
Model Risk;False;riskjourneytool change3469.xlsm;Cash/Verpakt Storten/2024-12-09 8055621 Pilot Musselkanaal;2025-03-04 13:56:03
Third-Party Data Processing;False;riskjourneytool change3469.xlsm;Cash/Verpakt Storten/2024-12-09 8055621 Pilot Musselkanaal;2025-03-04 13:56:03
Communication to Customers;False;riskjourneytool change3469.xlsm;Cash/Verpakt Storten/2024-12-09 8055621 Pilot Musselkanaal;2025-03-04 13:56:03
End User Computing;False;riskjourneytool change3469.xlsm;Cash/Verpakt Storten/2024-12-09 8055621 Pilot Musselkanaal;2025-03-04 13:56:03
