Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3404.xlsm;Verzekeren/Z_Other/2024-11-20 Reactivation business insurance policy AZ;2024-11-25 07:53:49
Personal Data;False;riskjourneytool change3404.xlsm;Verzekeren/Z_Other/2024-11-20 Reactivation business insurance policy AZ;2024-11-25 07:53:49
Contract;False;riskjourneytool change3404.xlsm;Verzekeren/Z_Other/2024-11-20 Reactivation business insurance policy AZ;2024-11-25 07:53:49
Inform Supervisory Authority;False;riskjourneytool change3404.xlsm;Verzekeren/Z_Other/2024-11-20 Reactivation business insurance policy AZ;2024-11-25 07:53:49
Finance;False;riskjourneytool change3404.xlsm;Verzekeren/Z_Other/2024-11-20 Reactivation business insurance policy AZ;2024-11-25 07:53:49
General Risk Identification & Assessment;False;riskjourneytool change3404.xlsm;Verzekeren/Z_Other/2024-11-20 Reactivation business insurance policy AZ;2024-11-25 07:53:49
IT;False;riskjourneytool change3404.xlsm;Verzekeren/Z_Other/2024-11-20 Reactivation business insurance policy AZ;2024-11-25 07:53:49
Pricing;False;riskjourneytool change3404.xlsm;Verzekeren/Z_Other/2024-11-20 Reactivation business insurance policy AZ;2024-11-25 07:53:49
Stakeholder Assessment;False;riskjourneytool change3404.xlsm;Verzekeren/Z_Other/2024-11-20 Reactivation business insurance policy AZ;2024-11-25 07:53:49
Risk Summary & Approval;False;riskjourneytool change3404.xlsm;Verzekeren/Z_Other/2024-11-20 Reactivation business insurance policy AZ;2024-11-25 07:53:49
Model Risk;False;riskjourneytool change3404.xlsm;Verzekeren/Z_Other/2024-11-20 Reactivation business insurance policy AZ;2024-11-25 07:53:49
Third-Party Data Processing;False;riskjourneytool change3404.xlsm;Verzekeren/Z_Other/2024-11-20 Reactivation business insurance policy AZ;2024-11-25 07:53:49
Communication to Customers;True;riskjourneytool change3404.xlsm;Verzekeren/Z_Other/2024-11-20 Reactivation business insurance policy AZ;2024-11-25 07:53:49
End User Computing;False;riskjourneytool change3404.xlsm;Verzekeren/Z_Other/2024-11-20 Reactivation business insurance policy AZ;2024-11-25 07:53:49
