Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change.xlsm;Fraud/Process change/2022-08-12 Line Busy API;2025-04-16 13:25:44
Personal Data;True;riskjourneytool change.xlsm;Fraud/Process change/2022-08-12 Line Busy API;2025-04-16 13:25:44
Contract;True;riskjourneytool change.xlsm;Fraud/Process change/2022-08-12 Line Busy API;2025-04-16 13:25:44
Inform Supervisory Authority;False;riskjourneytool change.xlsm;Fraud/Process change/2022-08-12 Line Busy API;2025-04-16 13:25:44
Finance;True;riskjourneytool change.xlsm;Fraud/Process change/2022-08-12 Line Busy API;2025-04-16 13:25:44
General Risk Identification & Assessment;True;riskjourneytool change.xlsm;Fraud/Process change/2022-08-12 Line Busy API;2025-04-16 13:25:44
IT;True;riskjourneytool change.xlsm;Fraud/Process change/2022-08-12 Line Busy API;2025-04-16 13:25:44
Pricing;False;riskjourneytool change.xlsm;Fraud/Process change/2022-08-12 Line Busy API;2025-04-16 13:25:44
Stakeholder Assessment;True;riskjourneytool change.xlsm;Fraud/Process change/2022-08-12 Line Busy API;2025-04-16 13:25:44
Risk Summary & Approval;True;riskjourneytool change.xlsm;Fraud/Process change/2022-08-12 Line Busy API;2025-04-16 13:25:44
Model Risk;False;riskjourneytool change.xlsm;Fraud/Process change/2022-08-12 Line Busy API;2025-04-16 13:25:44
Third-Party Data Processing;True;riskjourneytool change.xlsm;Fraud/Process change/2022-08-12 Line Busy API;2025-04-16 13:25:44
Communication to Customers;False;riskjourneytool change.xlsm;Fraud/Process change/2022-08-12 Line Busy API;2025-04-16 13:25:44
End User Computing;False;riskjourneytool change.xlsm;Fraud/Process change/2022-08-12 Line Busy API;2025-04-16 13:25:44
