Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3567.xlsm;Current accounts/Z_Other/2025-01-22 BSN delivery within a few months after onboarding;2025-01-29 16:44:09
Personal Data;False;riskjourneytool change3567.xlsm;Current accounts/Z_Other/2025-01-22 BSN delivery within a few months after onboarding;2025-01-29 16:44:09
Contract;False;riskjourneytool change3567.xlsm;Current accounts/Z_Other/2025-01-22 BSN delivery within a few months after onboarding;2025-01-29 16:44:09
Inform Supervisory Authority;False;riskjourneytool change3567.xlsm;Current accounts/Z_Other/2025-01-22 BSN delivery within a few months after onboarding;2025-01-29 16:44:09
Finance;False;riskjourneytool change3567.xlsm;Current accounts/Z_Other/2025-01-22 BSN delivery within a few months after onboarding;2025-01-29 16:44:09
General Risk Identification & Assessment;False;riskjourneytool change3567.xlsm;Current accounts/Z_Other/2025-01-22 BSN delivery within a few months after onboarding;2025-01-29 16:44:09
IT;False;riskjourneytool change3567.xlsm;Current accounts/Z_Other/2025-01-22 BSN delivery within a few months after onboarding;2025-01-29 16:44:09
Pricing;False;riskjourneytool change3567.xlsm;Current accounts/Z_Other/2025-01-22 BSN delivery within a few months after onboarding;2025-01-29 16:44:09
Stakeholder Assessment;False;riskjourneytool change3567.xlsm;Current accounts/Z_Other/2025-01-22 BSN delivery within a few months after onboarding;2025-01-29 16:44:09
Risk Summary & Approval;False;riskjourneytool change3567.xlsm;Current accounts/Z_Other/2025-01-22 BSN delivery within a few months after onboarding;2025-01-29 16:44:09
Model Risk;False;riskjourneytool change3567.xlsm;Current accounts/Z_Other/2025-01-22 BSN delivery within a few months after onboarding;2025-01-29 16:44:09
Third-Party Data Processing;False;riskjourneytool change3567.xlsm;Current accounts/Z_Other/2025-01-22 BSN delivery within a few months after onboarding;2025-01-29 16:44:09
Communication to Customers;False;riskjourneytool change3567.xlsm;Current accounts/Z_Other/2025-01-22 BSN delivery within a few months after onboarding;2025-01-29 16:44:09
End User Computing;False;riskjourneytool change3567.xlsm;Current accounts/Z_Other/2025-01-22 BSN delivery within a few months after onboarding;2025-01-29 16:44:09
