Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3718.xlsm;Customer Data/Process change/2025-03-06 5440848 Target for manage legal entity;2025-03-12 14:16:18
Personal Data;False;riskjourneytool change3718.xlsm;Customer Data/Process change/2025-03-06 5440848 Target for manage legal entity;2025-03-12 14:16:18
Contract;False;riskjourneytool change3718.xlsm;Customer Data/Process change/2025-03-06 5440848 Target for manage legal entity;2025-03-12 14:16:18
Inform Supervisory Authority;False;riskjourneytool change3718.xlsm;Customer Data/Process change/2025-03-06 5440848 Target for manage legal entity;2025-03-12 14:16:18
Finance;False;riskjourneytool change3718.xlsm;Customer Data/Process change/2025-03-06 5440848 Target for manage legal entity;2025-03-12 14:16:18
General Risk Identification & Assessment;False;riskjourneytool change3718.xlsm;Customer Data/Process change/2025-03-06 5440848 Target for manage legal entity;2025-03-12 14:16:18
IT;True;riskjourneytool change3718.xlsm;Customer Data/Process change/2025-03-06 5440848 Target for manage legal entity;2025-03-12 14:16:18
Pricing;False;riskjourneytool change3718.xlsm;Customer Data/Process change/2025-03-06 5440848 Target for manage legal entity;2025-03-12 14:16:18
Stakeholder Assessment;False;riskjourneytool change3718.xlsm;Customer Data/Process change/2025-03-06 5440848 Target for manage legal entity;2025-03-12 14:16:18
Risk Summary & Approval;False;riskjourneytool change3718.xlsm;Customer Data/Process change/2025-03-06 5440848 Target for manage legal entity;2025-03-12 14:16:18
Model Risk;False;riskjourneytool change3718.xlsm;Customer Data/Process change/2025-03-06 5440848 Target for manage legal entity;2025-03-12 14:16:18
Third-Party Data Processing;False;riskjourneytool change3718.xlsm;Customer Data/Process change/2025-03-06 5440848 Target for manage legal entity;2025-03-12 14:16:18
Communication to Customers;False;riskjourneytool change3718.xlsm;Customer Data/Process change/2025-03-06 5440848 Target for manage legal entity;2025-03-12 14:16:18
End User Computing;False;riskjourneytool change3718.xlsm;Customer Data/Process change/2025-03-06 5440848 Target for manage legal entity;2025-03-12 14:16:18
