Module Title;Applicable;File;Folder;File date
Customer Suitability;True;riskjourneytool review - saldolijn.xlsm;Telefonisch betaalkanaal/Saldolijn/2022-12-21 Review product;2024-07-12 12:38:36
General Risk Identification;True;riskjourneytool review - saldolijn.xlsm;Telefonisch betaalkanaal/Saldolijn/2022-12-21 Review product;2024-07-12 12:38:36
Stakeholder Assessment;True;riskjourneytool review - saldolijn.xlsm;Telefonisch betaalkanaal/Saldolijn/2022-12-21 Review product;2024-07-12 12:38:36
(Management) Processes;True;riskjourneytool review - saldolijn.xlsm;Telefonisch betaalkanaal/Saldolijn/2022-12-21 Review product;2024-07-12 12:38:36
Risk Summary & Approval;True;riskjourneytool review - saldolijn.xlsm;Telefonisch betaalkanaal/Saldolijn/2022-12-21 Review product;2024-07-12 12:38:36
;;riskjourneytool review - saldolijn.xlsm;Telefonisch betaalkanaal/Saldolijn/2022-12-21 Review product;2024-07-12 12:38:36
;;riskjourneytool review - saldolijn.xlsm;Telefonisch betaalkanaal/Saldolijn/2022-12-21 Review product;2024-07-12 12:38:36
;Value Risk Journey;riskjourneytool review - saldolijn.xlsm;Telefonisch betaalkanaal/Saldolijn/2022-12-21 Review product;2024-07-12 12:38:36
;2022-12-21 Review product;riskjourneytool review - saldolijn.xlsm;Telefonisch betaalkanaal/Saldolijn/2022-12-21 Review product;2024-07-12 12:38:36
;Telefonisch betaalkanaal;riskjourneytool review - saldolijn.xlsm;Telefonisch betaalkanaal/Saldolijn/2022-12-21 Review product;2024-07-12 12:38:36
;Saldolijn;riskjourneytool review - saldolijn.xlsm;Telefonisch betaalkanaal/Saldolijn/2022-12-21 Review product;2024-07-12 12:38:36
;0;riskjourneytool review - saldolijn.xlsm;Telefonisch betaalkanaal/Saldolijn/2022-12-21 Review product;2024-07-12 12:38:36
;;riskjourneytool review - saldolijn.xlsm;Telefonisch betaalkanaal/Saldolijn/2022-12-21 Review product;2024-07-12 12:38:36
;Assisted Channels;riskjourneytool review - saldolijn.xlsm;Telefonisch betaalkanaal/Saldolijn/2022-12-21 Review product;2024-07-12 12:38:36
