Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3460.xlsm;Digital Sales/Current accounts/2024-12-06 Retargeting email MGM;2024-12-30 10:41:31
Personal Data;False;riskjourneytool change3460.xlsm;Digital Sales/Current accounts/2024-12-06 Retargeting email MGM;2024-12-30 10:41:31
Contract;False;riskjourneytool change3460.xlsm;Digital Sales/Current accounts/2024-12-06 Retargeting email MGM;2024-12-30 10:41:31
Inform Supervisory Authority;False;riskjourneytool change3460.xlsm;Digital Sales/Current accounts/2024-12-06 Retargeting email MGM;2024-12-30 10:41:31
Finance;False;riskjourneytool change3460.xlsm;Digital Sales/Current accounts/2024-12-06 Retargeting email MGM;2024-12-30 10:41:31
General Risk Identification & Assessment;False;riskjourneytool change3460.xlsm;Digital Sales/Current accounts/2024-12-06 Retargeting email MGM;2024-12-30 10:41:31
IT;False;riskjourneytool change3460.xlsm;Digital Sales/Current accounts/2024-12-06 Retargeting email MGM;2024-12-30 10:41:31
Pricing;False;riskjourneytool change3460.xlsm;Digital Sales/Current accounts/2024-12-06 Retargeting email MGM;2024-12-30 10:41:31
Stakeholder Assessment;False;riskjourneytool change3460.xlsm;Digital Sales/Current accounts/2024-12-06 Retargeting email MGM;2024-12-30 10:41:31
Risk Summary & Approval;False;riskjourneytool change3460.xlsm;Digital Sales/Current accounts/2024-12-06 Retargeting email MGM;2024-12-30 10:41:31
Model Risk;False;riskjourneytool change3460.xlsm;Digital Sales/Current accounts/2024-12-06 Retargeting email MGM;2024-12-30 10:41:31
Third-Party Data Processing;False;riskjourneytool change3460.xlsm;Digital Sales/Current accounts/2024-12-06 Retargeting email MGM;2024-12-30 10:41:31
Communication to Customers;True;riskjourneytool change3460.xlsm;Digital Sales/Current accounts/2024-12-06 Retargeting email MGM;2024-12-30 10:41:31
End User Computing;False;riskjourneytool change3460.xlsm;Digital Sales/Current accounts/2024-12-06 Retargeting email MGM;2024-12-30 10:41:31
