Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3401.xlsm;Document & Content Services/Process change/2024-11-19 eSign for qualified signatures;2025-04-29 15:56:31
Personal Data;True;riskjourneytool change3401.xlsm;Document & Content Services/Process change/2024-11-19 eSign for qualified signatures;2025-04-29 15:56:31
Contract;True;riskjourneytool change3401.xlsm;Document & Content Services/Process change/2024-11-19 eSign for qualified signatures;2025-04-29 15:56:31
Inform Supervisory Authority;False;riskjourneytool change3401.xlsm;Document & Content Services/Process change/2024-11-19 eSign for qualified signatures;2025-04-29 15:56:31
Finance;False;riskjourneytool change3401.xlsm;Document & Content Services/Process change/2024-11-19 eSign for qualified signatures;2025-04-29 15:56:31
General Risk Identification & Assessment;True;riskjourneytool change3401.xlsm;Document & Content Services/Process change/2024-11-19 eSign for qualified signatures;2025-04-29 15:56:31
IT;True;riskjourneytool change3401.xlsm;Document & Content Services/Process change/2024-11-19 eSign for qualified signatures;2025-04-29 15:56:31
Pricing;False;riskjourneytool change3401.xlsm;Document & Content Services/Process change/2024-11-19 eSign for qualified signatures;2025-04-29 15:56:31
Stakeholder Assessment;False;riskjourneytool change3401.xlsm;Document & Content Services/Process change/2024-11-19 eSign for qualified signatures;2025-04-29 15:56:31
Risk Summary & Approval;True;riskjourneytool change3401.xlsm;Document & Content Services/Process change/2024-11-19 eSign for qualified signatures;2025-04-29 15:56:31
Model Risk;False;riskjourneytool change3401.xlsm;Document & Content Services/Process change/2024-11-19 eSign for qualified signatures;2025-04-29 15:56:31
Third-Party Data Processing;True;riskjourneytool change3401.xlsm;Document & Content Services/Process change/2024-11-19 eSign for qualified signatures;2025-04-29 15:56:31
Communication to Customers;False;riskjourneytool change3401.xlsm;Document & Content Services/Process change/2024-11-19 eSign for qualified signatures;2025-04-29 15:56:31
End User Computing;False;riskjourneytool change3401.xlsm;Document & Content Services/Process change/2024-11-19 eSign for qualified signatures;2025-04-29 15:56:31
