Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3509.xlsm;Credit Cards/Creditcard/2024-12-19 Non Forced Debit;2025-01-23 19:20:27
Personal Data;False;riskjourneytool change3509.xlsm;Credit Cards/Creditcard/2024-12-19 Non Forced Debit;2025-01-23 19:20:27
Contract;False;riskjourneytool change3509.xlsm;Credit Cards/Creditcard/2024-12-19 Non Forced Debit;2025-01-23 19:20:27
Inform Supervisory Authority;False;riskjourneytool change3509.xlsm;Credit Cards/Creditcard/2024-12-19 Non Forced Debit;2025-01-23 19:20:27
Finance;False;riskjourneytool change3509.xlsm;Credit Cards/Creditcard/2024-12-19 Non Forced Debit;2025-01-23 19:20:27
General Risk Identification & Assessment;False;riskjourneytool change3509.xlsm;Credit Cards/Creditcard/2024-12-19 Non Forced Debit;2025-01-23 19:20:27
IT;False;riskjourneytool change3509.xlsm;Credit Cards/Creditcard/2024-12-19 Non Forced Debit;2025-01-23 19:20:27
Pricing;False;riskjourneytool change3509.xlsm;Credit Cards/Creditcard/2024-12-19 Non Forced Debit;2025-01-23 19:20:27
Stakeholder Assessment;False;riskjourneytool change3509.xlsm;Credit Cards/Creditcard/2024-12-19 Non Forced Debit;2025-01-23 19:20:27
Risk Summary & Approval;False;riskjourneytool change3509.xlsm;Credit Cards/Creditcard/2024-12-19 Non Forced Debit;2025-01-23 19:20:27
Model Risk;False;riskjourneytool change3509.xlsm;Credit Cards/Creditcard/2024-12-19 Non Forced Debit;2025-01-23 19:20:27
Third-Party Data Processing;False;riskjourneytool change3509.xlsm;Credit Cards/Creditcard/2024-12-19 Non Forced Debit;2025-01-23 19:20:27
Communication to Customers;False;riskjourneytool change3509.xlsm;Credit Cards/Creditcard/2024-12-19 Non Forced Debit;2025-01-23 19:20:27
End User Computing;False;riskjourneytool change3509.xlsm;Credit Cards/Creditcard/2024-12-19 Non Forced Debit;2025-01-23 19:20:27
