Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3780.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2025-03-26 Debit card details visible in MING(Z) F12;2025-03-27 10:07:22
Personal Data;False;riskjourneytool change3780.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2025-03-26 Debit card details visible in MING(Z) F12;2025-03-27 10:07:22
Contract;False;riskjourneytool change3780.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2025-03-26 Debit card details visible in MING(Z) F12;2025-03-27 10:07:22
Inform Supervisory Authority;False;riskjourneytool change3780.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2025-03-26 Debit card details visible in MING(Z) F12;2025-03-27 10:07:22
Finance;False;riskjourneytool change3780.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2025-03-26 Debit card details visible in MING(Z) F12;2025-03-27 10:07:22
General Risk Identification & Assessment;False;riskjourneytool change3780.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2025-03-26 Debit card details visible in MING(Z) F12;2025-03-27 10:07:22
IT;False;riskjourneytool change3780.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2025-03-26 Debit card details visible in MING(Z) F12;2025-03-27 10:07:22
Pricing;False;riskjourneytool change3780.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2025-03-26 Debit card details visible in MING(Z) F12;2025-03-27 10:07:22
Stakeholder Assessment;False;riskjourneytool change3780.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2025-03-26 Debit card details visible in MING(Z) F12;2025-03-27 10:07:22
Risk Summary & Approval;False;riskjourneytool change3780.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2025-03-26 Debit card details visible in MING(Z) F12;2025-03-27 10:07:22
Model Risk;False;riskjourneytool change3780.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2025-03-26 Debit card details visible in MING(Z) F12;2025-03-27 10:07:22
Third-Party Data Processing;False;riskjourneytool change3780.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2025-03-26 Debit card details visible in MING(Z) F12;2025-03-27 10:07:22
Communication to Customers;False;riskjourneytool change3780.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2025-03-26 Debit card details visible in MING(Z) F12;2025-03-27 10:07:22
End User Computing;False;riskjourneytool change3780.xlsm;Payments Cards Issuing/Betaalpas particulier (cards issuing)/2025-03-26 Debit card details visible in MING(Z) F12;2025-03-27 10:07:22
