Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3877.xlsm;Hypotheken/Z_Other/2025-04-14 Upgrader  Financing option information at WUJW;2025-04-14 14:42:22
Personal Data;False;riskjourneytool change3877.xlsm;Hypotheken/Z_Other/2025-04-14 Upgrader  Financing option information at WUJW;2025-04-14 14:42:22
Contract;False;riskjourneytool change3877.xlsm;Hypotheken/Z_Other/2025-04-14 Upgrader  Financing option information at WUJW;2025-04-14 14:42:22
Inform Supervisory Authority;False;riskjourneytool change3877.xlsm;Hypotheken/Z_Other/2025-04-14 Upgrader  Financing option information at WUJW;2025-04-14 14:42:22
Finance;False;riskjourneytool change3877.xlsm;Hypotheken/Z_Other/2025-04-14 Upgrader  Financing option information at WUJW;2025-04-14 14:42:22
General Risk Identification & Assessment;False;riskjourneytool change3877.xlsm;Hypotheken/Z_Other/2025-04-14 Upgrader  Financing option information at WUJW;2025-04-14 14:42:22
IT;False;riskjourneytool change3877.xlsm;Hypotheken/Z_Other/2025-04-14 Upgrader  Financing option information at WUJW;2025-04-14 14:42:22
Pricing;False;riskjourneytool change3877.xlsm;Hypotheken/Z_Other/2025-04-14 Upgrader  Financing option information at WUJW;2025-04-14 14:42:22
Stakeholder Assessment;False;riskjourneytool change3877.xlsm;Hypotheken/Z_Other/2025-04-14 Upgrader  Financing option information at WUJW;2025-04-14 14:42:22
Risk Summary & Approval;False;riskjourneytool change3877.xlsm;Hypotheken/Z_Other/2025-04-14 Upgrader  Financing option information at WUJW;2025-04-14 14:42:22
Model Risk;False;riskjourneytool change3877.xlsm;Hypotheken/Z_Other/2025-04-14 Upgrader  Financing option information at WUJW;2025-04-14 14:42:22
Third-Party Data Processing;False;riskjourneytool change3877.xlsm;Hypotheken/Z_Other/2025-04-14 Upgrader  Financing option information at WUJW;2025-04-14 14:42:22
Communication to Customers;True;riskjourneytool change3877.xlsm;Hypotheken/Z_Other/2025-04-14 Upgrader  Financing option information at WUJW;2025-04-14 14:42:22
End User Computing;False;riskjourneytool change3877.xlsm;Hypotheken/Z_Other/2025-04-14 Upgrader  Financing option information at WUJW;2025-04-14 14:42:22
