Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3700.xlsm;Hypotheken/Adviesteam Wonen/2025-03-03 Flyer project ontwikkelaar;2025-04-23 14:21:40
Personal Data;False;riskjourneytool change3700.xlsm;Hypotheken/Adviesteam Wonen/2025-03-03 Flyer project ontwikkelaar;2025-04-23 14:21:40
Contract;False;riskjourneytool change3700.xlsm;Hypotheken/Adviesteam Wonen/2025-03-03 Flyer project ontwikkelaar;2025-04-23 14:21:40
Inform Supervisory Authority;False;riskjourneytool change3700.xlsm;Hypotheken/Adviesteam Wonen/2025-03-03 Flyer project ontwikkelaar;2025-04-23 14:21:40
Finance;False;riskjourneytool change3700.xlsm;Hypotheken/Adviesteam Wonen/2025-03-03 Flyer project ontwikkelaar;2025-04-23 14:21:40
General Risk Identification & Assessment;False;riskjourneytool change3700.xlsm;Hypotheken/Adviesteam Wonen/2025-03-03 Flyer project ontwikkelaar;2025-04-23 14:21:40
IT;False;riskjourneytool change3700.xlsm;Hypotheken/Adviesteam Wonen/2025-03-03 Flyer project ontwikkelaar;2025-04-23 14:21:40
Pricing;False;riskjourneytool change3700.xlsm;Hypotheken/Adviesteam Wonen/2025-03-03 Flyer project ontwikkelaar;2025-04-23 14:21:40
Stakeholder Assessment;False;riskjourneytool change3700.xlsm;Hypotheken/Adviesteam Wonen/2025-03-03 Flyer project ontwikkelaar;2025-04-23 14:21:40
Risk Summary & Approval;False;riskjourneytool change3700.xlsm;Hypotheken/Adviesteam Wonen/2025-03-03 Flyer project ontwikkelaar;2025-04-23 14:21:40
Model Risk;False;riskjourneytool change3700.xlsm;Hypotheken/Adviesteam Wonen/2025-03-03 Flyer project ontwikkelaar;2025-04-23 14:21:40
Third-Party Data Processing;False;riskjourneytool change3700.xlsm;Hypotheken/Adviesteam Wonen/2025-03-03 Flyer project ontwikkelaar;2025-04-23 14:21:40
Communication to Customers;True;riskjourneytool change3700.xlsm;Hypotheken/Adviesteam Wonen/2025-03-03 Flyer project ontwikkelaar;2025-04-23 14:21:40
End User Computing;False;riskjourneytool change3700.xlsm;Hypotheken/Adviesteam Wonen/2025-03-03 Flyer project ontwikkelaar;2025-04-23 14:21:40
